,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('susceptible', 'susceptible', 'cuarentena', False)",43,107,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,107,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,107,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,107,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,108,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,108,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,108,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,108,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,109,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,109,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,109,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,109,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,110,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,110,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,110,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,110,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,111,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,111,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,111,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,111,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,112,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,112,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,112,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,112,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",43,113,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,113,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,113,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,113,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,114,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,114,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,114,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,114,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,115,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,115,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,115,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,115,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,116,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,116,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,116,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,116,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,117,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,117,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,117,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,117,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,118,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,118,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,118,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,118,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,119,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,119,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,119,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,119,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,120,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,120,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,120,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,120,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,121,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,121,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,121,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,121,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,122,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,122,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,122,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,122,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,123,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,123,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,123,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,123,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,124,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,124,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,124,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,124,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,125,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,125,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,125,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,125,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,126,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,126,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,126,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",50,126,1,susceptible,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,127,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,127,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,127,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,127,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,128,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,128,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,128,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,128,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,129,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,129,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,129,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,129,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,130,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,130,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,130,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,130,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,131,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,131,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,131,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,131,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,132,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,132,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,132,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,132,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,133,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,133,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,133,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,133,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,134,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,134,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,134,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,134,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,135,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,135,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,135,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,135,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,136,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,136,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,136,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,136,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,137,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,137,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,137,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,137,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,138,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,138,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,138,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,138,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,139,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,139,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,139,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,139,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",43,140,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",6,140,1,expuesto,susceptible,cuarentena,False
"('recuperado', 'susceptible', 'cuarentena', False)",1,140,1,recuperado,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,140,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",43,141,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,141,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,141,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,141,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,141,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,142,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,142,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,142,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,142,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,142,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,143,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,143,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,143,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,143,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,143,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,144,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,144,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,144,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,144,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,144,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,145,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,145,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,145,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,145,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,145,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,146,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,146,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,146,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,146,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,146,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,147,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,147,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,147,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,147,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,147,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,148,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,148,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,148,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,148,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,148,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,149,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,149,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,149,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,149,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,149,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",43,150,1,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,150,1,expuesto,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,150,1,recuperado,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,150,1,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,150,1,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",99,0,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,0,2,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,1,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,1,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,1,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,2,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,2,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,2,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,3,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,3,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,3,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,4,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,4,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,4,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,5,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,5,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,5,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,6,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,6,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,6,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,7,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,7,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,7,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,8,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,8,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,8,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,9,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,9,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,9,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,10,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,10,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,10,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,11,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,11,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,11,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,12,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,12,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,12,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,13,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,13,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",50,13,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,14,2,susceptible,susceptible,cuarentena,False
"('infeccioso', 'susceptible', 'cuarentena', False)",1,14,2,infeccioso,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",49,14,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,14,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",49,15,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,15,2,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,15,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,15,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",49,16,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,16,2,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,16,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,16,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,17,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,17,2,infeccioso,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,17,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,17,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,17,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,18,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,18,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,18,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,18,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,18,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,19,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,19,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,19,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,19,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,19,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,20,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,20,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,20,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,20,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,20,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,21,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,21,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,21,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,21,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,21,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,22,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,22,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,22,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,22,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,22,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,23,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,23,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,23,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,23,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,23,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,24,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,24,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,24,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,24,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,24,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,25,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,25,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,25,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,25,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,25,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,26,2,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",1,26,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,26,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'cuarentena', False)",49,26,2,susceptible,susceptible,cuarentena,False
"('expuesto', 'susceptible', 'cuarentena', False)",1,26,2,expuesto,susceptible,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",47,27,2,susceptible,susceptible,trabajo,False
