,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('susceptible', 'susceptible', 'trabajo', False)",10,12,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,13,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,14,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,15,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,16,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,17,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,18,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,19,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,20,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,21,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,22,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,23,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,24,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,25,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,26,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,27,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,28,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,29,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,30,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,31,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,32,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,33,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,34,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,35,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,36,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,37,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,38,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,39,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,40,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,41,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,42,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,43,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,44,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,45,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,46,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,47,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,48,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,49,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,50,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,51,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,52,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,53,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,54,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,55,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,56,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,57,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,58,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,59,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,60,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,61,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,62,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,63,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,64,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,65,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,66,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,67,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,68,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,69,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,70,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,71,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,72,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,73,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,74,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,75,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,76,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,77,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,78,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,79,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,80,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,81,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,82,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,83,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,84,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,85,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,86,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,87,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,88,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,89,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,90,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,91,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,92,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,93,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,94,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,95,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,96,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,97,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,98,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,99,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,100,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,0,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,1,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,2,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,3,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,4,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,5,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,6,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,7,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,8,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,9,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,10,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,11,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,12,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,13,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,14,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,15,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,16,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,17,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,18,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,19,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,20,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,21,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,22,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,23,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,24,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,25,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,26,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,27,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,28,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,29,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,30,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,31,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,32,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,33,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,34,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,35,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,36,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,37,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,38,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,39,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,40,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,41,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,42,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,43,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,44,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,45,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,46,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,47,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,48,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,49,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,50,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,51,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,52,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,53,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,54,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,55,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,56,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,57,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,58,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,59,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,60,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,61,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,62,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,63,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,64,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,65,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,66,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,67,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,68,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,69,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,70,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,71,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,72,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,73,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,74,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,75,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,76,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,77,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,78,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,79,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,80,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,81,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,82,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,83,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,84,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,85,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,86,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,87,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,88,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,89,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,90,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,91,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,92,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",10,93,2,susceptible,susceptible,trabajo,False
