,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('susceptible', 'susceptible', 'trabajo', False)",100,95,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,96,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,97,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,98,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,99,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,100,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,101,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,102,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,103,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,104,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,105,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,106,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,107,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,108,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,109,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,110,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,111,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,112,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,113,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,114,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,115,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,116,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,117,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,118,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,119,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,120,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,121,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,122,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,123,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,124,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,125,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,126,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,127,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,128,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,129,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,130,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,131,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,132,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,133,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,134,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,135,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,136,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,137,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,138,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,139,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,140,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,141,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,142,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,143,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,144,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,145,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,146,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,147,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,148,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,149,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,150,1,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,0,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,1,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,2,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,3,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,4,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,5,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,6,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,7,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,8,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,9,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,10,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,11,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",100,12,2,susceptible,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,13,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,13,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,14,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,14,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,15,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,15,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,16,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,16,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,17,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,17,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,18,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,18,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,19,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,19,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,20,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,20,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,21,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,21,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,22,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,22,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,23,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,23,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,24,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,24,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,25,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,25,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,26,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,26,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,27,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,27,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,28,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,28,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,29,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,29,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,30,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,30,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,31,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,31,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,32,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,32,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,33,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,33,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,34,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,34,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,35,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,35,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,36,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,36,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,37,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,37,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,38,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,38,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,39,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,39,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,40,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,40,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,41,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,41,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,42,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,42,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,43,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,43,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,44,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,44,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,45,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,45,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,46,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,46,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,47,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,47,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,48,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,48,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,49,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,49,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,50,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,50,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,51,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,51,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,52,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,52,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,53,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,53,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,54,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,54,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,55,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,55,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,56,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,56,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,57,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,57,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,58,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,58,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,59,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,59,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,60,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,60,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,61,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,61,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,62,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,62,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,63,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,63,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,64,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,64,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,65,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,65,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,66,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,66,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,67,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,67,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,68,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,68,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,69,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,69,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,70,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,70,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,71,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,71,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,72,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,72,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,73,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,73,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,74,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,74,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,75,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,75,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,76,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,76,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,77,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,77,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,78,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,78,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,79,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,79,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,80,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,80,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,81,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,81,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,82,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,82,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,83,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,83,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,84,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,84,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,85,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,85,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,86,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,86,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,87,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,87,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,88,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,88,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,89,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,89,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,90,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,90,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,91,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,91,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,92,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,92,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,93,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,93,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,94,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,94,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,95,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,95,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,96,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,96,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,97,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,97,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,98,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,98,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,99,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,99,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,100,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,100,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,101,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,101,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,102,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,102,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,103,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,103,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,104,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,104,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,105,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,105,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,106,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,106,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,107,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,107,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,108,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,108,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,109,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,109,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,110,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,110,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,111,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,111,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,112,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,112,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,113,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,113,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,114,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,114,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,115,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,115,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,116,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,116,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,117,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,117,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,118,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,118,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,119,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,119,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,120,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,120,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,121,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,121,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,122,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,122,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,123,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,123,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,124,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,124,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,125,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,125,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",99,126,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,126,2,expuesto,susceptible,trabajo,False
