,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('susceptible', 'susceptible', 'trabajo', False)",89,24,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,24,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",5,24,0,recuperado,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,24,0,recuperado,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",1,24,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,24,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,25,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,25,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",5,25,0,recuperado,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,25,0,recuperado,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",1,25,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,25,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,26,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,26,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",5,26,0,recuperado,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,26,0,recuperado,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",1,26,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,26,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,27,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",4,27,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",5,27,0,recuperado,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,27,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,27,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,28,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",4,28,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",5,28,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,28,0,recuperado,recuperado,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,28,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,29,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,29,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,29,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,29,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,29,0,infeccioso,susceptible,trabajo,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,29,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,30,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,30,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,30,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,30,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,30,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,30,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,31,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,31,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,31,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,31,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,31,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,31,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,32,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,32,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,32,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,32,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,32,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,32,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",89,33,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,33,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,33,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,33,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,33,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,33,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,34,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,34,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,34,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,34,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,34,0,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",1,34,0,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,34,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,35,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,35,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,35,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,35,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,35,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,35,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,36,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,36,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,36,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,36,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,36,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,36,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,37,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,37,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,37,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,37,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,37,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,37,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,38,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,38,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,38,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,38,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,38,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,38,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,39,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,39,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,39,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,39,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,39,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,39,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,40,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,40,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,40,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,40,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,40,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,40,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,41,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,41,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,41,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,41,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,41,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,41,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,42,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,42,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,42,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",1,42,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,42,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,42,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,43,0,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,43,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,43,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,43,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,43,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,44,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,44,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,44,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,44,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,44,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,45,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,45,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,45,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,45,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,45,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,46,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,46,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,46,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,46,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,46,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,47,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,47,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,47,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,47,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,47,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,48,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,48,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,48,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,48,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,48,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,49,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,49,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,49,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,49,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,49,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,50,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,50,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,50,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,50,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,50,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,51,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,51,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,51,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,51,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,51,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",88,52,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,52,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,52,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,52,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,52,0,infeccioso,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",88,53,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,53,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",2,53,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,53,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,53,0,infeccioso,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",86,54,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,54,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,54,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,54,0,infeccioso,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,54,0,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",85,55,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,55,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,55,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,55,0,infeccioso,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,55,0,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",85,56,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,56,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,56,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,56,0,infeccioso,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,56,0,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",84,57,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",7,57,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,57,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,57,0,infeccioso,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",3,57,0,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",84,58,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",8,58,0,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",3,58,0,recuperado,recuperado,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",3,58,0,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,58,0,infeccioso,susceptible,trabajo,False
