,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('recuperado', 'susceptible', 'trabajo', False)",3,45,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,45,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,45,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",192,46,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",3,46,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,46,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,46,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",192,47,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",3,47,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,47,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,47,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",192,48,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",3,48,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,48,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,48,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",191,49,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",3,49,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",4,49,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,49,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",191,50,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,50,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,50,0,infeccioso,susceptible,trabajo,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,50,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,50,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,51,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,51,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,51,0,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,51,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",3,51,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,52,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,52,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,52,0,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,52,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,52,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,52,0,infeccioso,susceptible,trabajo,True
"('susceptible', 'susceptible', 'trabajo', False)",190,53,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,53,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,53,0,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,53,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,53,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,54,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,54,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,54,0,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,54,0,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,54,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,54,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",190,55,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,55,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,55,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",2,55,0,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,55,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,56,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,56,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,56,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",1,56,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,56,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,56,0,recuperado,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",190,57,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,57,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,57,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",2,57,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,57,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,58,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,58,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,58,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",2,58,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,58,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,59,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,59,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,59,0,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",2,59,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,59,0,infeccioso,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,60,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,60,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,60,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,60,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,60,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,60,0,infeccioso,infeccioso,cuarentena,True
"('susceptible', 'susceptible', 'trabajo', False)",190,61,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,61,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,61,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,61,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,61,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,61,0,infeccioso,infeccioso,cuarentena,True
"('susceptible', 'susceptible', 'trabajo', False)",190,62,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",4,62,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,62,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,62,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",2,62,0,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,62,0,infeccioso,infeccioso,cuarentena,True
"('susceptible', 'susceptible', 'trabajo', False)",190,63,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,63,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,63,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,63,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,64,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,64,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,64,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,64,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,65,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,65,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,65,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,65,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,66,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,66,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,66,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,66,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,67,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,67,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,67,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,67,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,68,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,68,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,68,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,68,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,69,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,69,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,69,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,69,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,70,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,70,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,70,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,70,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",190,71,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,71,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,71,0,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,71,0,recuperado,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",189,72,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,72,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",1,72,0,infeccioso,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,72,0,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,72,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,72,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",189,73,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,73,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,73,0,infeccioso,susceptible,trabajo,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,73,0,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",2,73,0,recuperado,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",1,73,0,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",189,74,0,susceptible,susceptible,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",6,74,0,recuperado,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,74,0,infeccioso,infeccioso,cuarentena,True
