cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
1,32,0,expuesto,susceptible,trabajo,False
1,32,0,infeccioso,susceptible,trabajo,True
1,32,0,recuperado,susceptible,trabajo,False
96,33,0,susceptible,susceptible,trabajo,False
1,33,0,infeccioso,susceptible,trabajo,False
1,33,0,expuesto,susceptible,trabajo,False
1,33,0,infeccioso,susceptible,trabajo,True
1,33,0,recuperado,susceptible,trabajo,False
96,34,0,susceptible,susceptible,trabajo,False
2,34,0,recuperado,susceptible,trabajo,False
1,34,0,expuesto,susceptible,trabajo,False
1,34,0,infeccioso,susceptible,trabajo,True
96,35,0,susceptible,susceptible,trabajo,False
2,35,0,recuperado,susceptible,trabajo,False
1,35,0,expuesto,susceptible,trabajo,False
1,35,0,infeccioso,susceptible,trabajo,True
96,36,0,susceptible,susceptible,trabajo,False
2,36,0,recuperado,susceptible,trabajo,False
1,36,0,expuesto,susceptible,trabajo,False
1,36,0,infeccioso,susceptible,trabajo,True
96,37,0,susceptible,susceptible,trabajo,False
2,37,0,recuperado,susceptible,trabajo,False
2,37,0,infeccioso,susceptible,trabajo,False
96,38,0,susceptible,susceptible,trabajo,False
2,38,0,recuperado,susceptible,trabajo,False
2,38,0,infeccioso,susceptible,trabajo,False
96,39,0,susceptible,susceptible,trabajo,False
2,39,0,recuperado,susceptible,trabajo,False
2,39,0,infeccioso,susceptible,trabajo,False
96,40,0,susceptible,susceptible,trabajo,False
2,40,0,recuperado,susceptible,trabajo,False
2,40,0,infeccioso,susceptible,trabajo,False
96,41,0,susceptible,susceptible,trabajo,False
2,41,0,recuperado,susceptible,trabajo,False
2,41,0,infeccioso,susceptible,trabajo,False
96,42,0,susceptible,susceptible,trabajo,False
2,42,0,recuperado,susceptible,trabajo,False
2,42,0,infeccioso,susceptible,trabajo,False
96,43,0,susceptible,susceptible,trabajo,False
2,43,0,recuperado,susceptible,trabajo,False
2,43,0,infeccioso,susceptible,trabajo,False
95,44,0,susceptible,susceptible,trabajo,False
3,44,0,infeccioso,susceptible,trabajo,False
2,44,0,recuperado,susceptible,trabajo,False
95,45,0,susceptible,susceptible,trabajo,False
1,45,0,infeccioso,susceptible,trabajo,True
2,45,0,recuperado,susceptible,trabajo,False
2,45,0,infeccioso,susceptible,trabajo,False
95,46,0,susceptible,susceptible,trabajo,False
1,46,0,infeccioso,susceptible,trabajo,True
2,46,0,recuperado,susceptible,trabajo,False
2,46,0,infeccioso,susceptible,trabajo,False
94,47,0,susceptible,susceptible,trabajo,False
2,47,0,infeccioso,susceptible,trabajo,True
2,47,0,recuperado,susceptible,trabajo,False
1,47,0,expuesto,susceptible,trabajo,False
1,47,0,infeccioso,susceptible,trabajo,False
93,48,0,susceptible,susceptible,trabajo,False
2,48,0,infeccioso,susceptible,trabajo,True
1,48,0,infeccioso,susceptible,trabajo,False
3,48,0,recuperado,susceptible,trabajo,False
1,48,0,expuesto,susceptible,trabajo,False
93,49,0,susceptible,susceptible,trabajo,False
3,49,0,infeccioso,susceptible,trabajo,True
3,49,0,recuperado,susceptible,trabajo,False
1,49,0,expuesto,susceptible,trabajo,False
93,50,0,susceptible,susceptible,trabajo,False
3,50,0,infeccioso,susceptible,trabajo,True
3,50,0,recuperado,susceptible,trabajo,False
1,50,0,expuesto,susceptible,trabajo,False
93,51,0,susceptible,susceptible,trabajo,False
3,51,0,infeccioso,susceptible,trabajo,True
3,51,0,recuperado,susceptible,trabajo,False
1,51,0,expuesto,susceptible,trabajo,False
92,52,0,susceptible,susceptible,trabajo,False
3,52,0,infeccioso,susceptible,trabajo,False
2,52,0,infeccioso,susceptible,trabajo,True
3,52,0,recuperado,susceptible,trabajo,False
91,53,0,susceptible,susceptible,trabajo,False
4,53,0,infeccioso,susceptible,trabajo,False
2,53,0,infeccioso,susceptible,trabajo,True
3,53,0,recuperado,susceptible,trabajo,False
91,54,0,susceptible,susceptible,trabajo,False
4,54,0,infeccioso,susceptible,trabajo,False
2,54,0,infeccioso,susceptible,trabajo,True
3,54,0,recuperado,susceptible,trabajo,False
91,55,0,susceptible,susceptible,trabajo,False
5,55,0,infeccioso,susceptible,trabajo,False
1,55,0,infeccioso,susceptible,trabajo,True
3,55,0,recuperado,susceptible,trabajo,False
91,56,0,susceptible,susceptible,trabajo,False
6,56,0,infeccioso,susceptible,trabajo,False
3,56,0,recuperado,susceptible,trabajo,False
91,57,0,susceptible,susceptible,trabajo,False
6,57,0,infeccioso,susceptible,trabajo,False
3,57,0,recuperado,susceptible,trabajo,False
90,58,0,susceptible,susceptible,trabajo,False
7,58,0,infeccioso,susceptible,trabajo,False
3,58,0,recuperado,susceptible,trabajo,False
88,59,0,susceptible,susceptible,trabajo,False
7,59,0,infeccioso,susceptible,trabajo,False
1,59,0,expuesto,susceptible,trabajo,False
3,59,0,recuperado,susceptible,trabajo,False
1,59,0,infeccioso,susceptible,trabajo,True
87,60,0,susceptible,susceptible,trabajo,False
8,60,0,infeccioso,susceptible,trabajo,False
1,60,0,expuesto,susceptible,trabajo,False
3,60,0,recuperado,susceptible,trabajo,False
1,60,0,infeccioso,susceptible,trabajo,True
3,61,0,expuesto,susceptible,trabajo,False
85,61,0,susceptible,susceptible,trabajo,False
8,61,0,infeccioso,susceptible,trabajo,False
3,61,0,recuperado,susceptible,trabajo,False
1,61,0,infeccioso,susceptible,trabajo,True
3,62,0,expuesto,susceptible,trabajo,False
84,62,0,susceptible,susceptible,trabajo,False
9,62,0,infeccioso,susceptible,trabajo,False
3,62,0,recuperado,susceptible,trabajo,False
1,62,0,infeccioso,susceptible,trabajo,True
14,63,0,infeccioso,susceptible,trabajo,False
81,63,0,susceptible,susceptible,trabajo,False
1,63,0,expuesto,susceptible,trabajo,False
3,63,0,recuperado,susceptible,trabajo,False
1,63,0,infeccioso,susceptible,trabajo,True
12,64,0,infeccioso,susceptible,trabajo,False
81,64,0,susceptible,susceptible,trabajo,False
1,64,0,expuesto,susceptible,trabajo,False
3,64,0,recuperado,susceptible,trabajo,False
3,64,0,infeccioso,susceptible,trabajo,True
13,65,0,infeccioso,susceptible,trabajo,False
79,65,0,susceptible,susceptible,trabajo,False
2,65,0,expuesto,susceptible,trabajo,False
3,65,0,recuperado,susceptible,trabajo,False
3,65,0,infeccioso,susceptible,trabajo,True
13,66,0,infeccioso,susceptible,trabajo,False
77,66,0,susceptible,susceptible,trabajo,False
4,66,0,recuperado,susceptible,trabajo,False
2,66,0,expuesto,susceptible,trabajo,False
4,66,0,infeccioso,susceptible,trabajo,True
13,67,0,infeccioso,susceptible,trabajo,False
75,67,0,susceptible,susceptible,trabajo,False
5,67,0,recuperado,susceptible,trabajo,False
3,67,0,expuesto,susceptible,trabajo,False
4,67,0,infeccioso,susceptible,trabajo,True
12,68,0,infeccioso,susceptible,trabajo,False
74,68,0,susceptible,susceptible,trabajo,False
4,68,0,infeccioso,susceptible,trabajo,True
6,68,0,recuperado,susceptible,trabajo,False
4,68,0,expuesto,susceptible,trabajo,False
14,69,0,infeccioso,susceptible,trabajo,False
71,69,0,susceptible,susceptible,trabajo,False
4,69,0,infeccioso,susceptible,trabajo,True
6,69,0,recuperado,susceptible,trabajo,False
5,69,0,expuesto,susceptible,trabajo,False
14,70,0,infeccioso,susceptible,trabajo,False
68,70,0,susceptible,susceptible,trabajo,False
5,70,0,infeccioso,susceptible,trabajo,True
7,70,0,expuesto,susceptible,trabajo,False
6,70,0,recuperado,susceptible,trabajo,False
15,71,0,infeccioso,susceptible,trabajo,False
67,71,0,susceptible,susceptible,trabajo,False
6,71,0,infeccioso,susceptible,trabajo,True
6,71,0,expuesto,susceptible,trabajo,False
6,71,0,recuperado,susceptible,trabajo,False
19,72,0,infeccioso,susceptible,trabajo,False
65,72,0,susceptible,susceptible,trabajo,False
5,72,0,infeccioso,susceptible,trabajo,True
5,72,0,expuesto,susceptible,trabajo,False
6,72,0,recuperado,susceptible,trabajo,False
21,73,0,infeccioso,susceptible,trabajo,False
64,73,0,susceptible,susceptible,trabajo,False
4,73,0,infeccioso,susceptible,trabajo,True
5,73,0,expuesto,susceptible,trabajo,False
6,73,0,recuperado,susceptible,trabajo,False
23,74,0,infeccioso,susceptible,trabajo,False
64,74,0,susceptible,susceptible,trabajo,False
4,74,0,infeccioso,susceptible,trabajo,True
3,74,0,expuesto,susceptible,trabajo,False
6,74,0,recuperado,susceptible,trabajo,False
25,75,0,infeccioso,susceptible,trabajo,False
5,75,0,infeccioso,susceptible,trabajo,True
63,75,0,susceptible,susceptible,trabajo,False
7,75,0,recuperado,susceptible,trabajo,False
26,76,0,infeccioso,susceptible,trabajo,False
5,76,0,infeccioso,susceptible,trabajo,True
61,76,0,susceptible,susceptible,trabajo,False
7,76,0,recuperado,susceptible,trabajo,False
1,76,0,expuesto,susceptible,trabajo,False
24,77,0,infeccioso,susceptible,trabajo,False
6,77,0,infeccioso,susceptible,trabajo,True
61,77,0,susceptible,susceptible,trabajo,False
8,77,0,recuperado,susceptible,trabajo,False
1,77,0,expuesto,susceptible,trabajo,False
24,78,0,infeccioso,susceptible,trabajo,False
6,78,0,infeccioso,susceptible,trabajo,True
60,78,0,susceptible,susceptible,trabajo,False
9,78,0,recuperado,susceptible,trabajo,False
1,78,0,expuesto,susceptible,trabajo,False
27,79,0,infeccioso,susceptible,trabajo,False
4,79,0,infeccioso,susceptible,trabajo,True
59,79,0,susceptible,susceptible,trabajo,False
9,79,0,recuperado,susceptible,trabajo,False
1,79,0,expuesto,susceptible,trabajo,False
26,80,0,infeccioso,susceptible,trabajo,False
5,80,0,infeccioso,susceptible,trabajo,True
58,80,0,susceptible,susceptible,trabajo,False
10,80,0,recuperado,susceptible,trabajo,False
1,80,0,expuesto,susceptible,trabajo,False
27,81,0,infeccioso,susceptible,trabajo,False
6,81,0,infeccioso,susceptible,trabajo,True
57,81,0,susceptible,susceptible,trabajo,False
10,81,0,recuperado,susceptible,trabajo,False
24,82,0,infeccioso,susceptible,trabajo,False
56,82,0,susceptible,susceptible,trabajo,False
7,82,0,infeccioso,susceptible,trabajo,True
12,82,0,recuperado,susceptible,trabajo,False
1,82,0,expuesto,susceptible,trabajo,False
24,83,0,infeccioso,susceptible,trabajo,False
56,83,0,susceptible,susceptible,trabajo,False
7,83,0,infeccioso,susceptible,trabajo,True
12,83,0,recuperado,susceptible,trabajo,False
1,83,0,expuesto,susceptible,trabajo,False
23,84,0,infeccioso,susceptible,trabajo,False
55,84,0,susceptible,susceptible,trabajo,False
6,84,0,infeccioso,susceptible,trabajo,True
14,84,0,recuperado,susceptible,trabajo,False
2,84,0,expuesto,susceptible,trabajo,False
21,85,0,infeccioso,susceptible,trabajo,False
55,85,0,susceptible,susceptible,trabajo,False
16,85,0,recuperado,susceptible,trabajo,False
6,85,0,infeccioso,susceptible,trabajo,True
2,85,0,expuesto,susceptible,trabajo,False
24,86,0,infeccioso,susceptible,trabajo,False
17,86,0,recuperado,susceptible,trabajo,False
52,86,0,susceptible,susceptible,trabajo,False
2,86,0,expuesto,susceptible,trabajo,False
5,86,0,infeccioso,susceptible,trabajo,True
27,87,0,infeccioso,susceptible,trabajo,False
17,87,0,recuperado,susceptible,trabajo,False
49,87,0,susceptible,susceptible,trabajo,False
3,87,0,expuesto,susceptible,trabajo,False
4,87,0,infeccioso,susceptible,trabajo,True
27,88,0,infeccioso,susceptible,trabajo,False
18,88,0,recuperado,susceptible,trabajo,False
49,88,0,susceptible,susceptible,trabajo,False
2,88,0,expuesto,susceptible,trabajo,False
4,88,0,infeccioso,susceptible,trabajo,True
21,89,0,recuperado,susceptible,trabajo,False
24,89,0,infeccioso,susceptible,trabajo,False
49,89,0,susceptible,susceptible,trabajo,False
2,89,0,expuesto,susceptible,trabajo,False
4,89,0,infeccioso,susceptible,trabajo,True
23,90,0,recuperado,susceptible,trabajo,False
23,90,0,infeccioso,susceptible,trabajo,False
47,90,0,susceptible,susceptible,trabajo,False
3,90,0,expuesto,susceptible,trabajo,False
4,90,0,infeccioso,susceptible,trabajo,True
24,91,0,recuperado,susceptible,trabajo,False
25,91,0,infeccioso,susceptible,trabajo,False
46,91,0,susceptible,susceptible,trabajo,False
2,91,0,expuesto,susceptible,trabajo,False
3,91,0,infeccioso,susceptible,trabajo,True
24,92,0,recuperado,susceptible,trabajo,False
26,92,0,infeccioso,susceptible,trabajo,False
45,92,0,susceptible,susceptible,trabajo,False
2,92,0,expuesto,susceptible,trabajo,False
3,92,0,infeccioso,susceptible,trabajo,True
25,93,0,recuperado,susceptible,trabajo,False
26,93,0,infeccioso,susceptible,trabajo,False
44,93,0,susceptible,susceptible,trabajo,False
3,93,0,infeccioso,susceptible,trabajo,True
2,93,0,expuesto,susceptible,trabajo,False
25,94,0,recuperado,susceptible,trabajo,False
30,94,0,infeccioso,susceptible,trabajo,False
42,94,0,susceptible,susceptible,trabajo,False
3,94,0,infeccioso,susceptible,trabajo,True
27,95,0,recuperado,susceptible,trabajo,False
40,95,0,susceptible,susceptible,trabajo,False
4,95,0,infeccioso,susceptible,trabajo,True
28,95,0,infeccioso,susceptible,trabajo,False
1,95,0,expuesto,susceptible,trabajo,False
28,96,0,recuperado,susceptible,trabajo,False
39,96,0,susceptible,susceptible,trabajo,False
6,96,0,infeccioso,susceptible,trabajo,True
26,96,0,infeccioso,susceptible,trabajo,False
1,96,0,expuesto,susceptible,trabajo,False
29,97,0,recuperado,susceptible,trabajo,False
36,97,0,susceptible,susceptible,trabajo,False
7,97,0,infeccioso,susceptible,trabajo,True
25,97,0,infeccioso,susceptible,trabajo,False
3,97,0,expuesto,susceptible,trabajo,False
29,98,0,recuperado,susceptible,trabajo,False
35,98,0,susceptible,susceptible,trabajo,False
6,98,0,infeccioso,susceptible,trabajo,True
28,98,0,infeccioso,susceptible,trabajo,False
2,98,0,expuesto,susceptible,trabajo,False
31,99,0,recuperado,susceptible,trabajo,False
34,99,0,susceptible,susceptible,trabajo,False
6,99,0,infeccioso,susceptible,trabajo,True
27,99,0,infeccioso,susceptible,trabajo,False
2,99,0,expuesto,susceptible,trabajo,False
34,100,0,recuperado,susceptible,trabajo,False
32,100,0,susceptible,susceptible,trabajo,False
6,100,0,infeccioso,susceptible,trabajo,True
25,100,0,infeccioso,susceptible,trabajo,False
3,100,0,expuesto,susceptible,trabajo,False
34,101,0,recuperado,susceptible,trabajo,False
31,101,0,susceptible,susceptible,trabajo,False
8,101,0,infeccioso,susceptible,trabajo,True
23,101,0,infeccioso,susceptible,trabajo,False
4,101,0,expuesto,susceptible,trabajo,False
37,102,0,recuperado,susceptible,trabajo,False
31,102,0,susceptible,susceptible,trabajo,False
8,102,0,infeccioso,susceptible,trabajo,True
20,102,0,infeccioso,susceptible,trabajo,False
4,102,0,expuesto,susceptible,trabajo,False
40,103,0,recuperado,susceptible,trabajo,False
31,103,0,susceptible,susceptible,trabajo,False
8,103,0,infeccioso,susceptible,trabajo,True
19,103,0,infeccioso,susceptible,trabajo,False
2,103,0,expuesto,susceptible,trabajo,False
40,104,0,recuperado,susceptible,trabajo,False
31,104,0,susceptible,susceptible,trabajo,False
22,104,0,infeccioso,susceptible,trabajo,False
6,104,0,infeccioso,susceptible,trabajo,True
1,104,0,expuesto,susceptible,trabajo,False
41,105,0,recuperado,susceptible,trabajo,False
30,105,0,susceptible,susceptible,trabajo,False
24,105,0,infeccioso,susceptible,trabajo,False
3,105,0,infeccioso,susceptible,trabajo,True
2,105,0,expuesto,susceptible,trabajo,False
42,106,0,recuperado,susceptible,trabajo,False
30,106,0,susceptible,susceptible,trabajo,False
23,106,0,infeccioso,susceptible,trabajo,False
3,106,0,infeccioso,susceptible,trabajo,True
2,106,0,expuesto,susceptible,trabajo,False
43,107,0,recuperado,susceptible,trabajo,False
25,107,0,infeccioso,susceptible,trabajo,False
2,107,0,infeccioso,susceptible,trabajo,True
29,107,0,susceptible,susceptible,trabajo,False
1,107,0,expuesto,susceptible,trabajo,False
43,108,0,recuperado,susceptible,trabajo,False
3,108,0,infeccioso,susceptible,trabajo,True
24,108,0,infeccioso,susceptible,trabajo,False
29,108,0,susceptible,susceptible,trabajo,False
1,108,0,expuesto,susceptible,trabajo,False
44,109,0,recuperado,susceptible,trabajo,False
2,109,0,infeccioso,susceptible,trabajo,True
24,109,0,infeccioso,susceptible,trabajo,False
29,109,0,susceptible,susceptible,trabajo,False
1,109,0,expuesto,susceptible,trabajo,False
45,110,0,recuperado,susceptible,trabajo,False
2,110,0,infeccioso,susceptible,trabajo,True
23,110,0,infeccioso,susceptible,trabajo,False
28,110,0,susceptible,susceptible,trabajo,False
2,110,0,expuesto,susceptible,trabajo,False
46,111,0,recuperado,susceptible,trabajo,False
3,111,0,infeccioso,susceptible,trabajo,True
21,111,0,infeccioso,susceptible,trabajo,False
28,111,0,susceptible,susceptible,trabajo,False
2,111,0,expuesto,susceptible,trabajo,False
47,112,0,recuperado,susceptible,trabajo,False
3,112,0,infeccioso,susceptible,trabajo,True
20,112,0,infeccioso,susceptible,trabajo,False
28,112,0,susceptible,susceptible,trabajo,False
2,112,0,expuesto,susceptible,trabajo,False
49,113,0,recuperado,susceptible,trabajo,False
3,113,0,infeccioso,susceptible,trabajo,True
18,113,0,infeccioso,susceptible,trabajo,False
28,113,0,susceptible,susceptible,trabajo,False
2,113,0,expuesto,susceptible,trabajo,False
51,114,0,recuperado,susceptible,trabajo,False
3,114,0,infeccioso,susceptible,trabajo,True
17,114,0,infeccioso,susceptible,trabajo,False
27,114,0,susceptible,susceptible,trabajo,False
2,114,0,expuesto,susceptible,trabajo,False
52,115,0,recuperado,susceptible,trabajo,False
3,115,0,infeccioso,susceptible,trabajo,True
16,115,0,infeccioso,susceptible,trabajo,False
26,115,0,susceptible,susceptible,trabajo,False
3,115,0,expuesto,susceptible,trabajo,False
54,116,0,recuperado,susceptible,trabajo,False
2,116,0,infeccioso,susceptible,trabajo,True
16,116,0,infeccioso,susceptible,trabajo,False
26,116,0,susceptible,susceptible,trabajo,False
2,116,0,expuesto,susceptible,trabajo,False
57,117,0,recuperado,susceptible,trabajo,False
14,117,0,infeccioso,susceptible,trabajo,False
26,117,0,susceptible,susceptible,trabajo,False
2,117,0,expuesto,susceptible,trabajo,False
1,117,0,infeccioso,susceptible,trabajo,True
59,118,0,recuperado,susceptible,trabajo,False
13,118,0,infeccioso,susceptible,trabajo,False
25,118,0,susceptible,susceptible,trabajo,False
2,118,0,expuesto,susceptible,trabajo,False
1,118,0,infeccioso,susceptible,trabajo,True
60,119,0,recuperado,susceptible,trabajo,False
12,119,0,infeccioso,susceptible,trabajo,False
25,119,0,susceptible,susceptible,trabajo,False
2,119,0,expuesto,susceptible,trabajo,False
1,119,0,infeccioso,susceptible,trabajo,True
61,120,0,recuperado,susceptible,trabajo,False
12,120,0,infeccioso,susceptible,trabajo,False
25,120,0,susceptible,susceptible,trabajo,False
2,120,0,infeccioso,susceptible,trabajo,True
62,121,0,recuperado,susceptible,trabajo,False
11,121,0,infeccioso,susceptible,trabajo,False
25,121,0,susceptible,susceptible,trabajo,False
2,121,0,infeccioso,susceptible,trabajo,True
64,122,0,recuperado,susceptible,trabajo,False
9,122,0,infeccioso,susceptible,trabajo,False
25,122,0,susceptible,susceptible,trabajo,False
2,122,0,infeccioso,susceptible,trabajo,True
65,123,0,recuperado,susceptible,trabajo,False
8,123,0,infeccioso,susceptible,trabajo,False
25,123,0,susceptible,susceptible,trabajo,False
2,123,0,infeccioso,susceptible,trabajo,True
65,124,0,recuperado,susceptible,trabajo,False
8,124,0,infeccioso,susceptible,trabajo,False
25,124,0,susceptible,susceptible,trabajo,False
2,124,0,infeccioso,susceptible,trabajo,True
65,125,0,recuperado,susceptible,trabajo,False
8,125,0,infeccioso,susceptible,trabajo,False
25,125,0,susceptible,susceptible,trabajo,False
2,125,0,infeccioso,susceptible,trabajo,True
65,126,0,recuperado,susceptible,trabajo,False
8,126,0,infeccioso,susceptible,trabajo,False
25,126,0,susceptible,susceptible,trabajo,False
2,126,0,infeccioso,susceptible,trabajo,True
65,127,0,recuperado,susceptible,trabajo,False
9,127,0,infeccioso,susceptible,trabajo,False
25,127,0,susceptible,susceptible,trabajo,False
1,127,0,infeccioso,susceptible,trabajo,True
65,128,0,recuperado,susceptible,trabajo,False
9,128,0,infeccioso,susceptible,trabajo,False
25,128,0,susceptible,susceptible,trabajo,False
1,128,0,infeccioso,susceptible,trabajo,True
67,129,0,recuperado,susceptible,trabajo,False
8,129,0,infeccioso,susceptible,trabajo,False
25,129,0,susceptible,susceptible,trabajo,False
67,130,0,recuperado,susceptible,trabajo,False
8,130,0,infeccioso,susceptible,trabajo,False
25,130,0,susceptible,susceptible,trabajo,False
68,131,0,recuperado,susceptible,trabajo,False
25,131,0,susceptible,susceptible,trabajo,False
7,131,0,infeccioso,susceptible,trabajo,False
69,132,0,recuperado,susceptible,trabajo,False
25,132,0,susceptible,susceptible,trabajo,False
1,132,0,infeccioso,susceptible,trabajo,True
5,132,0,infeccioso,susceptible,trabajo,False
69,133,0,recuperado,susceptible,trabajo,False
24,133,0,susceptible,susceptible,trabajo,False
1,133,0,infeccioso,susceptible,trabajo,True
6,133,0,infeccioso,susceptible,trabajo,False
69,134,0,recuperado,susceptible,trabajo,False
24,134,0,susceptible,susceptible,trabajo,False
2,134,0,infeccioso,susceptible,trabajo,True
5,134,0,infeccioso,susceptible,trabajo,False
69,135,0,recuperado,susceptible,trabajo,False
23,135,0,susceptible,susceptible,trabajo,False
2,135,0,infeccioso,susceptible,trabajo,True
5,135,0,infeccioso,susceptible,trabajo,False
1,135,0,expuesto,susceptible,trabajo,False
70,136,0,recuperado,susceptible,trabajo,False
23,136,0,susceptible,susceptible,trabajo,False
2,136,0,infeccioso,susceptible,trabajo,True
4,136,0,infeccioso,susceptible,trabajo,False
1,136,0,expuesto,susceptible,trabajo,False
71,137,0,recuperado,susceptible,trabajo,False
23,137,0,susceptible,susceptible,trabajo,False
2,137,0,infeccioso,susceptible,trabajo,True
1,137,0,expuesto,susceptible,trabajo,False
3,137,0,infeccioso,susceptible,trabajo,False
71,138,0,recuperado,susceptible,trabajo,False
23,138,0,susceptible,susceptible,trabajo,False
2,138,0,infeccioso,susceptible,trabajo,True
1,138,0,expuesto,susceptible,trabajo,False
3,138,0,infeccioso,susceptible,trabajo,False
72,139,0,recuperado,susceptible,trabajo,False
23,139,0,susceptible,susceptible,trabajo,False
2,139,0,infeccioso,susceptible,trabajo,True
1,139,0,expuesto,susceptible,trabajo,False
2,139,0,infeccioso,susceptible,trabajo,False
72,140,0,recuperado,susceptible,trabajo,False
23,140,0,susceptible,susceptible,trabajo,False
2,140,0,infeccioso,susceptible,trabajo,True
1,140,0,expuesto,susceptible,trabajo,False
2,140,0,infeccioso,susceptible,trabajo,False
73,141,0,recuperado,susceptible,trabajo,False
23,141,0,susceptible,susceptible,trabajo,False
2,141,0,infeccioso,susceptible,trabajo,False
1,141,0,expuesto,susceptible,trabajo,False
1,141,0,infeccioso,susceptible,trabajo,True
73,142,0,recuperado,susceptible,trabajo,False
23,142,0,susceptible,susceptible,trabajo,False
2,142,0,infeccioso,susceptible,trabajo,False
1,142,0,expuesto,susceptible,trabajo,False
1,142,0,infeccioso,susceptible,trabajo,True
73,143,0,recuperado,susceptible,trabajo,False
23,143,0,susceptible,susceptible,trabajo,False
3,143,0,infeccioso,susceptible,trabajo,False
1,143,0,expuesto,susceptible,trabajo,False
73,144,0,recuperado,susceptible,trabajo,False
23,144,0,susceptible,susceptible,trabajo,False
4,144,0,infeccioso,susceptible,trabajo,False
73,145,0,recuperado,susceptible,trabajo,False
23,145,0,susceptible,susceptible,trabajo,False
4,145,0,infeccioso,susceptible,trabajo,False
73,146,0,recuperado,susceptible,trabajo,False
23,146,0,susceptible,susceptible,trabajo,False
4,146,0,infeccioso,susceptible,trabajo,False
73,147,0,recuperado,susceptible,trabajo,False
23,147,0,susceptible,susceptible,trabajo,False
