9.899999999999999911e-01,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00
9.899951599999999852e-01,4.840000000000000247e-06,9.995555555555556138e-03,4.444444444444444996e-06
9.899903221747627935e-01,9.661691903849877418e-06,9.991129219753086890e-03,8.886913580246913615e-06
9.899854865154922301e-01,1.446514553468964407e-05,9.986720923517320922e-03,1.332741545569272930e-05
9.899806530134258598e-01,1.925043044929801856e-05,9.982330598036428734e-03,1.776595808836709586e-05
9.899758216598345539e-01,2.401761593910880618e-05,9.977958174761021939e-03,2.220254946527217604e-05
9.899709924460226018e-01,2.876677103122340077e-05,9.973603585403147120e-03,2.663719754294374323e-05
9.899661653633275993e-01,3.349796448941942992e-05,9.969266761935293569e-03,3.106991024756736728e-05
9.899613404031202268e-01,3.821126481515553253e-05,9.964947636589397556e-03,3.550069547509416320e-05
9.899565175568041386e-01,4.290674024857231796e-05,9.960646141855853536e-03,3.992956109135611985e-05
9.899516968158157404e-01,4.758445876948950342e-05,9.956362210482523623e-03,4.435651493218094061e-05
9.899468781716243004e-01,5.224448809839922606e-05,9.952095775473762673e-03,4.878156480350650804e-05
9.899420616157316166e-01,5.688689569745558080e-05,9.947846770089436436e-03,5.320471848149484711e-05
9.899372471396719053e-01,6.151174877146037691e-05,9.943615127843943163e-03,5.762598371264570886e-05
9.899324347350119124e-01,6.611911426884512703e-05,9.939400782505250845e-03,6.204536821390968667e-05
9.899276243933505803e-01,7.070905888264931603e-05,9.935203668093922288e-03,6.646287967280091219e-05
9.899228161063188258e-01,7.528164905149486834e-05,9.931023718882155821e-03,7.087852574750932457e-05
9.899180098655795401e-01,7.983695096055696291e-05,9.926860869392824249e-03,7.529231406701250584e-05
9.899132056628276999e-01,8.437503054253111449e-05,9.922715054398519030e-03,7.970425223118708950e-05
9.899084034897898121e-01,8.889595347859658206e-05,9.918586208920594435e-03,8.411434781091976928e-05
9.899036033382241362e-01,9.339978519937605043e-05,9.914474268228225598e-03,8.852260834821780639e-05
9.898988051999202398e-01,9.788659088589170677e-05,9.910379167837456149e-03,9.292904135631923875e-05
9.898940090666993319e-01,1.023564354705176310e-04,9.906300843510259732e-03,9.733365431980254797e-05
9.898892149304137078e-01,1.068093836379285810e-04,9.902239231253601517e-03,1.017364546946960012e-04
9.898844227829467490e-01,1.112454998260451052e-04,9.898194267318504921e-03,1.061374499085864913e-04
9.898796326162130343e-01,1.156648482269751182e-04,9.894165888199116590e-03,1.105366473607280524e-04
9.898748444221580067e-01,1.200674927879518029e-04,9.890154030631785262e-03,1.149340544221498864e-04
9.898700581927577513e-01,1.244534972122680037e-04,9.886158631594130219e-03,1.193296784357640111e-04
9.898652739200191064e-01,1.288229249602070134e-04,9.882179628304128827e-03,1.237235267164725017e-04
9.898604915959794415e-01,1.331758392499698376e-04,9.878216958219193655e-03,1.281156065512743380e-04
9.898557112127066571e-01,1.375123030585988400e-04,9.874270559035263489e-03,1.325059251993717518e-04
9.898509327622988518e-01,1.418323791228979992e-04,9.870340368685887392e-03,1.368944898922763026e-04
9.898461562368843225e-01,1.461361299403494940e-04,9.866426325341326117e-03,1.412813078339144647e-04
9.898413816286215638e-01,1.504236177700269263e-04,9.862528367407641383e-03,1.456663862007328224e-04
9.898366089296988246e-01,1.546949046335049937e-04,9.858646433525804220e-03,1.500497321418028853e-04
9.898318381323344406e-01,1.589500523157656936e-04,9.854780462570792918e-03,1.544313527789254695e-04
9.898270692287763906e-01,1.631891223661010291e-04,9.850930393650703110e-03,1.588112552067347000e-04
9.898223022113022962e-01,1.674121760990124092e-04,9.847096166105856127e-03,1.631894464928016874e-04
9.898175370722192001e-01,1.716192745951064167e-04,9.843277719507917758e-03,1.675659336777376356e-04
9.898127738038636769e-01,1.758104787019872963e-04,9.839474993659008337e-03,1.719407237752967053e-04
9.898080123986015000e-01,1.799858490351460545e-04,9.835687928590833642e-03,1.763138237724784984e-04
9.898032528488276416e-01,1.841454459788460362e-04,9.831916464563798461e-03,1.806852406296299732e-04
9.897984951469662729e-01,1.882893296870052208e-04,9.828160542066144423e-03,1.850549812805472232e-04
9.897937392854702088e-01,1.924175600840751313e-04,9.824420101813072237e-03,1.894230526325766338e-04
9.897889852568214630e-01,1.965301968659163812e-04,9.820695084745879530e-03,1.937894615667157673e-04
9.897842330535304711e-01,2.006272995006708887e-04,9.816985432031100425e-03,1.981542149377139492e-04
9.897794826681365343e-01,2.047089272296307284e-04,9.813291085059645119e-03,2.025173195741722051e-04
9.897747340932072646e-01,2.087751390681036778e-04,9.809611985445939458e-03,2.068787822786431697e-04
9.897699873213389177e-01,2.128259938062755641e-04,9.805948075027080130e-03,2.112386098277302642e-04
9.897652423451557269e-01,2.168615500100691150e-04,9.802299295861977707e-03,2.155968089721867383e-04
9.897604991573104583e-01,2.208818660219997467e-04,9.798665590230517045e-03,2.199533864370142779e-04
9.897557577504837445e-01,2.248869999620278825e-04,9.795046900632710732e-03,2.243083489215611805e-04
9.897510181173841959e-01,2.288770097284082350e-04,9.791443169787857753e-03,2.286617030996201765e-04
9.897462802507482893e-01,2.328519529985355926e-04,9.787854340633712555e-03,2.330134556195258993e-04
9.897415441433403682e-01,2.368118872297876782e-04,9.784280356325648909e-03,2.373636131042520029e-04
9.897368097879523097e-01,2.407568696603644843e-04,9.780721160235825509e-03,2.417121821515078452e-04
9.897320771774036352e-01,2.446869573101246535e-04,9.777176695952367186e-03,2.460591693338349010e-04
9.897273463045412889e-01,2.486022069814184440e-04,9.773646907278533968e-03,2.504045811987026327e-04
9.897226171622395263e-01,2.525026752599177950e-04,9.770131738231904034e-03,2.547484242686041977e-04
9.897178897433998035e-01,2.563884185154429764e-04,9.766631133043556651e-03,2.590907050411517232e-04
9.897131640409507769e-01,2.602594929027861217e-04,9.763145036157255124e-03,2.634314299891710653e-04
9.897084400478479704e-01,2.641159543625316982e-04,9.759673392228638417e-03,2.677706055607965139e-04
9.897037177570741084e-01,2.679578586218739410e-04,9.756216146124412764e-03,2.721082381795647933e-04
9.896989971616384496e-01,2.717852611954308176e-04,9.752773242921541560e-03,2.764443342445089538e-04
9.896942782545771200e-01,2.755982173860552827e-04,9.749344627906450858e-03,2.807789001302518845e-04
9.896895610289528911e-01,2.793967822856431712e-04,9.745930246574224451e-03,2.851119421870991748e-04
