cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
1,129,0,infeccioso,susceptible,trabajo,False
95,130,0,recuperado,susceptible,trabajo,False
4,130,0,susceptible,susceptible,trabajo,False
1,130,0,infeccioso,susceptible,trabajo,False
95,131,0,recuperado,susceptible,trabajo,False
4,131,0,susceptible,susceptible,trabajo,False
1,131,0,infeccioso,susceptible,trabajo,False
95,132,0,recuperado,susceptible,trabajo,False
4,132,0,susceptible,susceptible,trabajo,False
1,132,0,infeccioso,susceptible,trabajo,False
95,133,0,recuperado,susceptible,trabajo,False
4,133,0,susceptible,susceptible,trabajo,False
1,133,0,infeccioso,susceptible,trabajo,False
95,134,0,recuperado,susceptible,trabajo,False
4,134,0,susceptible,susceptible,trabajo,False
1,134,0,infeccioso,susceptible,trabajo,False
95,135,0,recuperado,susceptible,trabajo,False
4,135,0,susceptible,susceptible,trabajo,False
1,135,0,infeccioso,susceptible,trabajo,False
95,136,0,recuperado,susceptible,trabajo,False
4,136,0,susceptible,susceptible,trabajo,False
1,136,0,infeccioso,susceptible,trabajo,False
96,137,0,recuperado,susceptible,trabajo,False
4,137,0,susceptible,susceptible,trabajo,False
96,138,0,recuperado,susceptible,trabajo,False
4,138,0,susceptible,susceptible,trabajo,False
96,139,0,recuperado,susceptible,trabajo,False
4,139,0,susceptible,susceptible,trabajo,False
96,140,0,recuperado,susceptible,trabajo,False
4,140,0,susceptible,susceptible,trabajo,False
96,141,0,recuperado,susceptible,trabajo,False
4,141,0,susceptible,susceptible,trabajo,False
96,142,0,recuperado,susceptible,trabajo,False
4,142,0,susceptible,susceptible,trabajo,False
96,143,0,recuperado,susceptible,trabajo,False
4,143,0,susceptible,susceptible,trabajo,False
96,144,0,recuperado,susceptible,trabajo,False
4,144,0,susceptible,susceptible,trabajo,False
96,145,0,recuperado,susceptible,trabajo,False
4,145,0,susceptible,susceptible,trabajo,False
96,146,0,recuperado,susceptible,trabajo,False
4,146,0,susceptible,susceptible,trabajo,False
96,147,0,recuperado,susceptible,trabajo,False
4,147,0,susceptible,susceptible,trabajo,False
96,148,0,recuperado,susceptible,trabajo,False
4,148,0,susceptible,susceptible,trabajo,False
96,149,0,recuperado,susceptible,trabajo,False
