cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
1,7,1,infeccioso,susceptible,trabajo,True
4,7,1,infeccioso,susceptible,trabajo,False
2,7,1,expuesto,susceptible,trabajo,False
91,8,1,susceptible,susceptible,trabajo,False
7,8,1,infeccioso,susceptible,trabajo,False
1,8,1,infeccioso,susceptible,trabajo,True
1,8,1,expuesto,susceptible,trabajo,False
91,9,1,susceptible,susceptible,trabajo,False
6,9,1,infeccioso,susceptible,trabajo,False
2,9,1,infeccioso,susceptible,trabajo,True
1,9,1,expuesto,susceptible,trabajo,False
89,10,1,susceptible,susceptible,trabajo,False
2,10,1,infeccioso,susceptible,trabajo,True
6,10,1,infeccioso,susceptible,trabajo,False
1,10,1,recuperado,susceptible,trabajo,False
2,10,1,expuesto,susceptible,trabajo,False
89,11,1,susceptible,susceptible,trabajo,False
2,11,1,infeccioso,susceptible,trabajo,True
7,11,1,infeccioso,susceptible,trabajo,False
1,11,1,recuperado,susceptible,trabajo,False
1,11,1,expuesto,susceptible,trabajo,False
88,12,1,susceptible,susceptible,trabajo,False
2,12,1,infeccioso,susceptible,trabajo,True
8,12,1,infeccioso,susceptible,trabajo,False
1,12,1,recuperado,susceptible,trabajo,False
1,12,1,expuesto,susceptible,trabajo,False
88,13,1,susceptible,susceptible,trabajo,False
3,13,1,infeccioso,susceptible,trabajo,True
8,13,1,infeccioso,susceptible,trabajo,False
1,13,1,recuperado,susceptible,trabajo,False
88,14,1,susceptible,susceptible,trabajo,False
4,14,1,infeccioso,susceptible,trabajo,True
7,14,1,infeccioso,susceptible,trabajo,False
1,14,1,recuperado,susceptible,trabajo,False
88,15,1,susceptible,susceptible,trabajo,False
4,15,1,infeccioso,susceptible,trabajo,True
7,15,1,infeccioso,susceptible,trabajo,False
1,15,1,recuperado,susceptible,trabajo,False
87,16,1,susceptible,susceptible,trabajo,False
4,16,1,infeccioso,susceptible,trabajo,True
7,16,1,infeccioso,susceptible,trabajo,False
2,16,1,recuperado,susceptible,trabajo,False
86,17,1,susceptible,susceptible,trabajo,False
4,17,1,infeccioso,susceptible,trabajo,True
7,17,1,infeccioso,susceptible,trabajo,False
1,17,1,expuesto,susceptible,trabajo,False
2,17,1,recuperado,susceptible,trabajo,False
85,18,1,susceptible,susceptible,trabajo,False
10,18,1,infeccioso,susceptible,trabajo,False
3,18,1,infeccioso,susceptible,trabajo,True
2,18,1,recuperado,susceptible,trabajo,False
83,19,1,susceptible,susceptible,trabajo,False
11,19,1,infeccioso,susceptible,trabajo,False
3,19,1,infeccioso,susceptible,trabajo,True
2,19,1,recuperado,susceptible,trabajo,False
1,19,1,expuesto,susceptible,trabajo,False
82,20,1,susceptible,susceptible,trabajo,False
11,20,1,infeccioso,susceptible,trabajo,False
4,20,1,infeccioso,susceptible,trabajo,True
2,20,1,recuperado,susceptible,trabajo,False
1,20,1,expuesto,susceptible,trabajo,False
80,21,1,susceptible,susceptible,trabajo,False
11,21,1,infeccioso,susceptible,trabajo,False
4,21,1,infeccioso,susceptible,trabajo,True
3,21,1,recuperado,susceptible,trabajo,False
2,21,1,expuesto,susceptible,trabajo,False
80,22,1,susceptible,susceptible,trabajo,False
11,22,1,infeccioso,susceptible,trabajo,False
4,22,1,infeccioso,susceptible,trabajo,True
3,22,1,recuperado,susceptible,trabajo,False
2,22,1,expuesto,susceptible,trabajo,False
80,23,1,susceptible,susceptible,trabajo,False
11,23,1,infeccioso,susceptible,trabajo,False
4,23,1,infeccioso,susceptible,trabajo,True
3,23,1,recuperado,susceptible,trabajo,False
2,23,1,expuesto,susceptible,trabajo,False
79,24,1,susceptible,susceptible,trabajo,False
11,24,1,infeccioso,susceptible,trabajo,False
4,24,1,infeccioso,susceptible,trabajo,True
3,24,1,recuperado,susceptible,trabajo,False
3,24,1,expuesto,susceptible,trabajo,False
78,25,1,susceptible,susceptible,trabajo,False
13,25,1,infeccioso,susceptible,trabajo,False
4,25,1,infeccioso,susceptible,trabajo,True
3,25,1,recuperado,susceptible,trabajo,False
2,25,1,expuesto,susceptible,trabajo,False
77,26,1,susceptible,susceptible,trabajo,False
2,26,1,expuesto,susceptible,trabajo,False
14,26,1,infeccioso,susceptible,trabajo,False
4,26,1,infeccioso,susceptible,trabajo,True
3,26,1,recuperado,susceptible,trabajo,False
76,27,1,susceptible,susceptible,trabajo,False
3,27,1,expuesto,susceptible,trabajo,False
14,27,1,infeccioso,susceptible,trabajo,False
4,27,1,infeccioso,susceptible,trabajo,True
3,27,1,recuperado,susceptible,trabajo,False
75,28,1,susceptible,susceptible,trabajo,False
4,28,1,expuesto,susceptible,trabajo,False
13,28,1,infeccioso,susceptible,trabajo,False
4,28,1,infeccioso,susceptible,trabajo,True
4,28,1,recuperado,susceptible,trabajo,False
75,29,1,susceptible,susceptible,trabajo,False
3,29,1,expuesto,susceptible,trabajo,False
14,29,1,infeccioso,susceptible,trabajo,False
5,29,1,recuperado,susceptible,trabajo,False
3,29,1,infeccioso,susceptible,trabajo,True
73,30,1,susceptible,susceptible,trabajo,False
3,30,1,expuesto,susceptible,trabajo,False
15,30,1,infeccioso,susceptible,trabajo,False
7,30,1,recuperado,susceptible,trabajo,False
2,30,1,infeccioso,susceptible,trabajo,True
69,31,1,susceptible,susceptible,trabajo,False
4,31,1,expuesto,susceptible,trabajo,False
8,31,1,recuperado,susceptible,trabajo,False
17,31,1,infeccioso,susceptible,trabajo,False
2,31,1,infeccioso,susceptible,trabajo,True
68,32,1,susceptible,susceptible,trabajo,False
4,32,1,expuesto,susceptible,trabajo,False
8,32,1,recuperado,susceptible,trabajo,False
5,32,1,infeccioso,susceptible,trabajo,True
15,32,1,infeccioso,susceptible,trabajo,False
66,33,1,susceptible,susceptible,trabajo,False
18,33,1,infeccioso,susceptible,trabajo,False
8,33,1,recuperado,susceptible,trabajo,False
4,33,1,infeccioso,susceptible,trabajo,True
4,33,1,expuesto,susceptible,trabajo,False
65,34,1,susceptible,susceptible,trabajo,False
16,34,1,infeccioso,susceptible,trabajo,False
10,34,1,recuperado,susceptible,trabajo,False
5,34,1,infeccioso,susceptible,trabajo,True
4,34,1,expuesto,susceptible,trabajo,False
63,35,1,susceptible,susceptible,trabajo,False
17,35,1,infeccioso,susceptible,trabajo,False
4,35,1,expuesto,susceptible,trabajo,False
11,35,1,recuperado,susceptible,trabajo,False
5,35,1,infeccioso,susceptible,trabajo,True
62,36,1,susceptible,susceptible,trabajo,False
18,36,1,infeccioso,susceptible,trabajo,False
4,36,1,expuesto,susceptible,trabajo,False
11,36,1,recuperado,susceptible,trabajo,False
5,36,1,infeccioso,susceptible,trabajo,True
60,37,1,susceptible,susceptible,trabajo,False
20,37,1,infeccioso,susceptible,trabajo,False
11,37,1,recuperado,susceptible,trabajo,False
6,37,1,infeccioso,susceptible,trabajo,True
3,37,1,expuesto,susceptible,trabajo,False
60,38,1,susceptible,susceptible,trabajo,False
19,38,1,infeccioso,susceptible,trabajo,False
11,38,1,recuperado,susceptible,trabajo,False
7,38,1,infeccioso,susceptible,trabajo,True
3,38,1,expuesto,susceptible,trabajo,False
55,39,1,susceptible,susceptible,trabajo,False
24,39,1,infeccioso,susceptible,trabajo,False
12,39,1,recuperado,susceptible,trabajo,False
4,39,1,expuesto,susceptible,trabajo,False
5,39,1,infeccioso,susceptible,trabajo,True
52,40,1,susceptible,susceptible,trabajo,False
23,40,1,infeccioso,susceptible,trabajo,False
13,40,1,recuperado,susceptible,trabajo,False
6,40,1,expuesto,susceptible,trabajo,False
6,40,1,infeccioso,susceptible,trabajo,True
50,41,1,susceptible,susceptible,trabajo,False
20,41,1,infeccioso,susceptible,trabajo,False
7,41,1,infeccioso,susceptible,trabajo,True
16,41,1,recuperado,susceptible,trabajo,False
7,41,1,expuesto,susceptible,trabajo,False
49,42,1,susceptible,susceptible,trabajo,False
