cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
99,42,0,susceptible,susceptible,trabajo,False
1,42,0,recuperado,susceptible,trabajo,False
99,43,0,susceptible,susceptible,trabajo,False
1,43,0,recuperado,susceptible,trabajo,False
99,44,0,susceptible,susceptible,trabajo,False
1,44,0,recuperado,susceptible,trabajo,False
99,45,0,susceptible,susceptible,trabajo,False
1,45,0,recuperado,susceptible,trabajo,False
99,46,0,susceptible,susceptible,trabajo,False
1,46,0,recuperado,susceptible,trabajo,False
99,47,0,susceptible,susceptible,trabajo,False
1,47,0,recuperado,susceptible,trabajo,False
99,48,0,susceptible,susceptible,trabajo,False
1,48,0,recuperado,susceptible,trabajo,False
99,49,0,susceptible,susceptible,trabajo,False
1,49,0,recuperado,susceptible,trabajo,False
99,50,0,susceptible,susceptible,trabajo,False
1,50,0,recuperado,susceptible,trabajo,False
99,51,0,susceptible,susceptible,trabajo,False
1,51,0,recuperado,susceptible,trabajo,False
99,52,0,susceptible,susceptible,trabajo,False
1,52,0,recuperado,susceptible,trabajo,False
99,53,0,susceptible,susceptible,trabajo,False
1,53,0,recuperado,susceptible,trabajo,False
99,54,0,susceptible,susceptible,trabajo,False
1,54,0,recuperado,susceptible,trabajo,False
99,55,0,susceptible,susceptible,trabajo,False
1,55,0,recuperado,susceptible,trabajo,False
99,56,0,susceptible,susceptible,trabajo,False
1,56,0,recuperado,susceptible,trabajo,False
99,57,0,susceptible,susceptible,trabajo,False
1,57,0,recuperado,susceptible,trabajo,False
99,58,0,susceptible,susceptible,trabajo,False
1,58,0,recuperado,susceptible,trabajo,False
99,59,0,susceptible,susceptible,trabajo,False
1,59,0,recuperado,susceptible,trabajo,False
99,60,0,susceptible,susceptible,trabajo,False
1,60,0,recuperado,susceptible,trabajo,False
99,61,0,susceptible,susceptible,trabajo,False
1,61,0,recuperado,susceptible,trabajo,False
99,62,0,susceptible,susceptible,trabajo,False
1,62,0,recuperado,susceptible,trabajo,False
99,63,0,susceptible,susceptible,trabajo,False
1,63,0,recuperado,susceptible,trabajo,False
99,64,0,susceptible,susceptible,trabajo,False
1,64,0,recuperado,susceptible,trabajo,False
99,65,0,susceptible,susceptible,trabajo,False
1,65,0,recuperado,susceptible,trabajo,False
99,66,0,susceptible,susceptible,trabajo,False
1,66,0,recuperado,susceptible,trabajo,False
99,67,0,susceptible,susceptible,trabajo,False
1,67,0,recuperado,susceptible,trabajo,False
99,68,0,susceptible,susceptible,trabajo,False
1,68,0,recuperado,susceptible,trabajo,False
99,69,0,susceptible,susceptible,trabajo,False
1,69,0,recuperado,susceptible,trabajo,False
99,70,0,susceptible,susceptible,trabajo,False
1,70,0,recuperado,susceptible,trabajo,False
99,71,0,susceptible,susceptible,trabajo,False
1,71,0,recuperado,susceptible,trabajo,False
99,72,0,susceptible,susceptible,trabajo,False
1,72,0,recuperado,susceptible,trabajo,False
99,73,0,susceptible,susceptible,trabajo,False
1,73,0,recuperado,susceptible,trabajo,False
99,74,0,susceptible,susceptible,trabajo,False
1,74,0,recuperado,susceptible,trabajo,False
99,75,0,susceptible,susceptible,trabajo,False
1,75,0,recuperado,susceptible,trabajo,False
99,76,0,susceptible,susceptible,trabajo,False
1,76,0,recuperado,susceptible,trabajo,False
99,77,0,susceptible,susceptible,trabajo,False
1,77,0,recuperado,susceptible,trabajo,False
99,78,0,susceptible,susceptible,trabajo,False
1,78,0,recuperado,susceptible,trabajo,False
99,79,0,susceptible,susceptible,trabajo,False
1,79,0,recuperado,susceptible,trabajo,False
99,80,0,susceptible,susceptible,trabajo,False
1,80,0,recuperado,susceptible,trabajo,False
99,81,0,susceptible,susceptible,trabajo,False
1,81,0,recuperado,susceptible,trabajo,False
99,82,0,susceptible,susceptible,trabajo,False
1,82,0,recuperado,susceptible,trabajo,False
99,83,0,susceptible,susceptible,trabajo,False
1,83,0,recuperado,susceptible,trabajo,False
99,84,0,susceptible,susceptible,trabajo,False
1,84,0,recuperado,susceptible,trabajo,False
99,85,0,susceptible,susceptible,trabajo,False
1,85,0,recuperado,susceptible,trabajo,False
99,86,0,susceptible,susceptible,trabajo,False
1,86,0,recuperado,susceptible,trabajo,False
99,87,0,susceptible,susceptible,trabajo,False
1,87,0,recuperado,susceptible,trabajo,False
99,88,0,susceptible,susceptible,trabajo,False
1,88,0,recuperado,susceptible,trabajo,False
99,89,0,susceptible,susceptible,trabajo,False
1,89,0,recuperado,susceptible,trabajo,False
99,90,0,susceptible,susceptible,trabajo,False
1,90,0,recuperado,susceptible,trabajo,False
99,91,0,susceptible,susceptible,trabajo,False
1,91,0,recuperado,susceptible,trabajo,False
99,92,0,susceptible,susceptible,trabajo,False
1,92,0,recuperado,susceptible,trabajo,False
99,93,0,susceptible,susceptible,trabajo,False
1,93,0,recuperado,susceptible,trabajo,False
99,94,0,susceptible,susceptible,trabajo,False
1,94,0,recuperado,susceptible,trabajo,False
99,95,0,susceptible,susceptible,trabajo,False
1,95,0,recuperado,susceptible,trabajo,False
99,96,0,susceptible,susceptible,trabajo,False
1,96,0,recuperado,susceptible,trabajo,False
99,97,0,susceptible,susceptible,trabajo,False
1,97,0,recuperado,susceptible,trabajo,False
99,98,0,susceptible,susceptible,trabajo,False
1,98,0,recuperado,susceptible,trabajo,False
99,99,0,susceptible,susceptible,trabajo,False
1,99,0,recuperado,susceptible,trabajo,False
99,100,0,susceptible,susceptible,trabajo,False
1,100,0,recuperado,susceptible,trabajo,False
99,101,0,susceptible,susceptible,trabajo,False
1,101,0,recuperado,susceptible,trabajo,False
99,102,0,susceptible,susceptible,trabajo,False
1,102,0,recuperado,susceptible,trabajo,False
99,103,0,susceptible,susceptible,trabajo,False
1,103,0,recuperado,susceptible,trabajo,False
99,104,0,susceptible,susceptible,trabajo,False
1,104,0,recuperado,susceptible,trabajo,False
99,105,0,susceptible,susceptible,trabajo,False
1,105,0,recuperado,susceptible,trabajo,False
99,106,0,susceptible,susceptible,trabajo,False
1,106,0,recuperado,susceptible,trabajo,False
99,107,0,susceptible,susceptible,trabajo,False
1,107,0,recuperado,susceptible,trabajo,False
99,108,0,susceptible,susceptible,trabajo,False
1,108,0,recuperado,susceptible,trabajo,False
99,109,0,susceptible,susceptible,trabajo,False
1,109,0,recuperado,susceptible,trabajo,False
99,110,0,susceptible,susceptible,trabajo,False
1,110,0,recuperado,susceptible,trabajo,False
99,111,0,susceptible,susceptible,trabajo,False
1,111,0,recuperado,susceptible,trabajo,False
99,112,0,susceptible,susceptible,trabajo,False
1,112,0,recuperado,susceptible,trabajo,False
99,113,0,susceptible,susceptible,trabajo,False
1,113,0,recuperado,susceptible,trabajo,False
99,114,0,susceptible,susceptible,trabajo,False
1,114,0,recuperado,susceptible,trabajo,False
99,115,0,susceptible,susceptible,trabajo,False
1,115,0,recuperado,susceptible,trabajo,False
99,116,0,susceptible,susceptible,trabajo,False
1,116,0,recuperado,susceptible,trabajo,False
99,117,0,susceptible,susceptible,trabajo,False
1,117,0,recuperado,susceptible,trabajo,False
99,118,0,susceptible,susceptible,trabajo,False
1,118,0,recuperado,susceptible,trabajo,False
99,119,0,susceptible,susceptible,trabajo,False
1,119,0,recuperado,susceptible,trabajo,False
99,120,0,susceptible,susceptible,trabajo,False
1,120,0,recuperado,susceptible,trabajo,False
99,121,0,susceptible,susceptible,trabajo,False
1,121,0,recuperado,susceptible,trabajo,False
99,122,0,susceptible,susceptible,trabajo,False
1,122,0,recuperado,susceptible,trabajo,False
99,123,0,susceptible,susceptible,trabajo,False
1,123,0,recuperado,susceptible,trabajo,False
99,124,0,susceptible,susceptible,trabajo,False
1,124,0,recuperado,susceptible,trabajo,False
99,125,0,susceptible,susceptible,trabajo,False
1,125,0,recuperado,susceptible,trabajo,False
99,126,0,susceptible,susceptible,trabajo,False
1,126,0,recuperado,susceptible,trabajo,False
99,127,0,susceptible,susceptible,trabajo,False
1,127,0,recuperado,susceptible,trabajo,False
99,128,0,susceptible,susceptible,trabajo,False
1,128,0,recuperado,susceptible,trabajo,False
99,129,0,susceptible,susceptible,trabajo,False
1,129,0,recuperado,susceptible,trabajo,False
99,130,0,susceptible,susceptible,trabajo,False
1,130,0,recuperado,susceptible,trabajo,False
99,131,0,susceptible,susceptible,trabajo,False
1,131,0,recuperado,susceptible,trabajo,False
99,132,0,susceptible,susceptible,trabajo,False
1,132,0,recuperado,susceptible,trabajo,False
99,133,0,susceptible,susceptible,trabajo,False
1,133,0,recuperado,susceptible,trabajo,False
99,134,0,susceptible,susceptible,trabajo,False
1,134,0,recuperado,susceptible,trabajo,False
99,135,0,susceptible,susceptible,trabajo,False
1,135,0,recuperado,susceptible,trabajo,False
99,136,0,susceptible,susceptible,trabajo,False
1,136,0,recuperado,susceptible,trabajo,False
99,137,0,susceptible,susceptible,trabajo,False
1,137,0,recuperado,susceptible,trabajo,False
99,138,0,susceptible,susceptible,trabajo,False
1,138,0,recuperado,susceptible,trabajo,False
99,139,0,susceptible,susceptible,trabajo,False
1,139,0,recuperado,susceptible,trabajo,False
99,140,0,susceptible,susceptible,trabajo,False
1,140,0,recuperado,susceptible,trabajo,False
99,141,0,susceptible,susceptible,trabajo,False
1,141,0,recuperado,susceptible,trabajo,False
99,142,0,susceptible,susceptible,trabajo,False
1,142,0,recuperado,susceptible,trabajo,False
99,143,0,susceptible,susceptible,trabajo,False
1,143,0,recuperado,susceptible,trabajo,False
99,144,0,susceptible,susceptible,trabajo,False
1,144,0,recuperado,susceptible,trabajo,False
99,145,0,susceptible,susceptible,trabajo,False
1,145,0,recuperado,susceptible,trabajo,False
99,146,0,susceptible,susceptible,trabajo,False
1,146,0,recuperado,susceptible,trabajo,False
99,147,0,susceptible,susceptible,trabajo,False
1,147,0,recuperado,susceptible,trabajo,False
99,148,0,susceptible,susceptible,trabajo,False
1,148,0,recuperado,susceptible,trabajo,False
99,149,0,susceptible,susceptible,trabajo,False
1,149,0,recuperado,susceptible,trabajo,False
99,150,0,susceptible,susceptible,trabajo,False
1,150,0,recuperado,susceptible,trabajo,False
99,151,0,susceptible,susceptible,trabajo,False
1,151,0,recuperado,susceptible,trabajo,False
99,152,0,susceptible,susceptible,trabajo,False
1,152,0,recuperado,susceptible,trabajo,False
99,153,0,susceptible,susceptible,trabajo,False
1,153,0,recuperado,susceptible,trabajo,False
99,154,0,susceptible,susceptible,trabajo,False
1,154,0,recuperado,susceptible,trabajo,False
99,155,0,susceptible,susceptible,trabajo,False
1,155,0,recuperado,susceptible,trabajo,False
99,156,0,susceptible,susceptible,trabajo,False
1,156,0,recuperado,susceptible,trabajo,False
98,0,1,susceptible,susceptible,trabajo,False
2,0,1,infeccioso,susceptible,trabajo,False
97,1,1,susceptible,susceptible,trabajo,False
2,1,1,infeccioso,susceptible,trabajo,False
1,1,1,expuesto,susceptible,trabajo,False
96,2,1,susceptible,susceptible,trabajo,False
4,2,1,infeccioso,susceptible,trabajo,False
96,3,1,susceptible,susceptible,trabajo,False
4,3,1,infeccioso,susceptible,trabajo,False
96,4,1,susceptible,susceptible,trabajo,False
4,4,1,infeccioso,susceptible,trabajo,False
96,5,1,susceptible,susceptible,trabajo,False
3,5,1,infeccioso,susceptible,trabajo,False
1,5,1,infeccioso,susceptible,trabajo,True
96,6,1,susceptible,susceptible,trabajo,False
3,6,1,infeccioso,susceptible,trabajo,False
1,6,1,infeccioso,susceptible,trabajo,True
96,7,1,susceptible,susceptible,trabajo,False
3,7,1,infeccioso,susceptible,trabajo,False
1,7,1,infeccioso,susceptible,trabajo,True
96,8,1,susceptible,susceptible,trabajo,False
3,8,1,infeccioso,susceptible,trabajo,False
1,8,1,infeccioso,susceptible,trabajo,True
96,9,1,susceptible,susceptible,trabajo,False
3,9,1,infeccioso,susceptible,trabajo,False
1,9,1,infeccioso,susceptible,trabajo,True
96,10,1,susceptible,susceptible,trabajo,False
3,10,1,infeccioso,susceptible,trabajo,False
1,10,1,infeccioso,susceptible,trabajo,True
95,11,1,susceptible,susceptible,trabajo,False
1,11,1,recuperado,susceptible,trabajo,False
3,11,1,infeccioso,susceptible,trabajo,False
1,11,1,infeccioso,susceptible,trabajo,True
95,12,1,susceptible,susceptible,trabajo,False
1,12,1,recuperado,susceptible,trabajo,False
3,12,1,infeccioso,susceptible,trabajo,False
1,12,1,infeccioso,susceptible,trabajo,True
95,13,1,susceptible,susceptible,trabajo,False
1,13,1,recuperado,susceptible,trabajo,False
4,13,1,infeccioso,susceptible,trabajo,False
95,14,1,susceptible,susceptible,trabajo,False
1,14,1,recuperado,susceptible,trabajo,False
4,14,1,infeccioso,susceptible,trabajo,False
94,15,1,susceptible,susceptible,trabajo,False
1,15,1,recuperado,susceptible,trabajo,False
4,15,1,infeccioso,susceptible,trabajo,False
1,15,1,expuesto,susceptible,trabajo,False
94,16,1,susceptible,susceptible,trabajo,False
1,16,1,recuperado,susceptible,trabajo,False
4,16,1,infeccioso,susceptible,trabajo,False
1,16,1,expuesto,susceptible,trabajo,False
94,17,1,susceptible,susceptible,trabajo,False
1,17,1,recuperado,susceptible,trabajo,False
4,17,1,infeccioso,susceptible,trabajo,False
1,17,1,expuesto,susceptible,trabajo,False
94,18,1,susceptible,susceptible,trabajo,False
2,18,1,recuperado,susceptible,trabajo,False
1,18,1,expuesto,susceptible,trabajo,False
3,18,1,infeccioso,susceptible,trabajo,False
94,19,1,susceptible,susceptible,trabajo,False
2,19,1,recuperado,susceptible,trabajo,False
1,19,1,expuesto,susceptible,trabajo,False
3,19,1,infeccioso,susceptible,trabajo,False
94,20,1,susceptible,susceptible,trabajo,False
2,20,1,recuperado,susceptible,trabajo,False
1,20,1,expuesto,susceptible,trabajo,False
3,20,1,infeccioso,susceptible,trabajo,False
94,21,1,susceptible,susceptible,trabajo,False
2,21,1,recuperado,susceptible,trabajo,False
1,21,1,expuesto,susceptible,trabajo,False
3,21,1,infeccioso,susceptible,trabajo,False
93,22,1,susceptible,susceptible,trabajo,False
2,22,1,recuperado,susceptible,trabajo,False
5,22,1,infeccioso,susceptible,trabajo,False
91,23,1,susceptible,susceptible,trabajo,False
2,23,1,expuesto,susceptible,trabajo,False
2,23,1,recuperado,susceptible,trabajo,False
4,23,1,infeccioso,susceptible,trabajo,False
1,23,1,infeccioso,susceptible,trabajo,True
91,24,1,susceptible,susceptible,trabajo,False
4,24,1,infeccioso,susceptible,trabajo,False
3,24,1,recuperado,susceptible,trabajo,False
1,24,1,infeccioso,susceptible,trabajo,True
1,24,1,expuesto,susceptible,trabajo,False
90,25,1,susceptible,susceptible,trabajo,False
4,25,1,infeccioso,susceptible,trabajo,False
3,25,1,recuperado,susceptible,trabajo,False
2,25,1,expuesto,susceptible,trabajo,False
1,25,1,infeccioso,susceptible,trabajo,True
90,26,1,susceptible,susceptible,trabajo,False
5,26,1,infeccioso,susceptible,trabajo,False
3,26,1,recuperado,susceptible,trabajo,False
1,26,1,infeccioso,susceptible,trabajo,True
1,26,1,expuesto,susceptible,trabajo,False
90,27,1,susceptible,susceptible,trabajo,False
4,27,1,infeccioso,susceptible,trabajo,False
4,27,1,recuperado,susceptible,trabajo,False
1,27,1,infeccioso,susceptible,trabajo,True
1,27,1,expuesto,susceptible,trabajo,False
90,28,1,susceptible,susceptible,trabajo,False
4,28,1,infeccioso,susceptible,trabajo,False
4,28,1,recuperado,susceptible,trabajo,False
1,28,1,infeccioso,susceptible,trabajo,True
1,28,1,expuesto,susceptible,trabajo,False
90,29,1,susceptible,susceptible,trabajo,False
4,29,1,infeccioso,susceptible,trabajo,False
4,29,1,recuperado,susceptible,trabajo,False
1,29,1,infeccioso,susceptible,trabajo,True
1,29,1,expuesto,susceptible,trabajo,False
90,30,1,susceptible,susceptible,trabajo,False
4,30,1,infeccioso,susceptible,trabajo,False
4,30,1,recuperado,susceptible,trabajo,False
1,30,1,infeccioso,susceptible,trabajo,True
1,30,1,expuesto,susceptible,trabajo,False
90,31,1,susceptible,susceptible,trabajo,False
3,31,1,infeccioso,susceptible,trabajo,False
4,31,1,recuperado,susceptible,trabajo,False
2,31,1,infeccioso,susceptible,trabajo,True
1,31,1,expuesto,susceptible,trabajo,False
90,32,1,susceptible,susceptible,trabajo,False
5,32,1,infeccioso,susceptible,trabajo,False
4,32,1,recuperado,susceptible,trabajo,False
1,32,1,infeccioso,susceptible,trabajo,True
88,33,1,susceptible,susceptible,trabajo,False
5,33,1,infeccioso,susceptible,trabajo,False
5,33,1,recuperado,susceptible,trabajo,False
1,33,1,infeccioso,susceptible,trabajo,True
1,33,1,expuesto,susceptible,trabajo,False
88,34,1,susceptible,susceptible,trabajo,False
5,34,1,infeccioso,susceptible,trabajo,False
5,34,1,recuperado,susceptible,trabajo,False
2,34,1,infeccioso,susceptible,trabajo,True
88,35,1,susceptible,susceptible,trabajo,False
5,35,1,infeccioso,susceptible,trabajo,False
5,35,1,recuperado,susceptible,trabajo,False
2,35,1,infeccioso,susceptible,trabajo,True
88,36,1,susceptible,susceptible,trabajo,False
5,36,1,infeccioso,susceptible,trabajo,False
5,36,1,recuperado,susceptible,trabajo,False
2,36,1,infeccioso,susceptible,trabajo,True
88,37,1,susceptible,susceptible,trabajo,False
4,37,1,infeccioso,susceptible,trabajo,False
5,37,1,recuperado,susceptible,trabajo,False
3,37,1,infeccioso,susceptible,trabajo,True
88,38,1,susceptible,susceptible,trabajo,False
4,38,1,infeccioso,susceptible,trabajo,False
5,38,1,recuperado,susceptible,trabajo,False
3,38,1,infeccioso,susceptible,trabajo,True
88,39,1,susceptible,susceptible,trabajo,False
4,39,1,infeccioso,susceptible,trabajo,False
5,39,1,recuperado,susceptible,trabajo,False
3,39,1,infeccioso,susceptible,trabajo,True
88,40,1,susceptible,susceptible,trabajo,False
5,40,1,infeccioso,susceptible,trabajo,False
5,40,1,recuperado,susceptible,trabajo,False
2,40,1,infeccioso,susceptible,trabajo,True
88,41,1,susceptible,susceptible,trabajo,False
5,41,1,infeccioso,susceptible,trabajo,False
5,41,1,recuperado,susceptible,trabajo,False
2,41,1,infeccioso,susceptible,trabajo,True
87,42,1,susceptible,susceptible,trabajo,False
6,42,1,infeccioso,susceptible,trabajo,False
5,42,1,recuperado,susceptible,trabajo,False
1,42,1,expuesto,susceptible,trabajo,False
1,42,1,infeccioso,susceptible,trabajo,True
87,43,1,susceptible,susceptible,trabajo,False
6,43,1,infeccioso,susceptible,trabajo,False
5,43,1,recuperado,susceptible,trabajo,False
1,43,1,expuesto,susceptible,trabajo,False
1,43,1,infeccioso,susceptible,trabajo,True
85,44,1,susceptible,susceptible,trabajo,False
9,44,1,infeccioso,susceptible,trabajo,False
5,44,1,recuperado,susceptible,trabajo,False
1,44,1,infeccioso,susceptible,trabajo,True
85,45,1,susceptible,susceptible,trabajo,False
7,45,1,infeccioso,susceptible,trabajo,False
5,45,1,recuperado,susceptible,trabajo,False
3,45,1,infeccioso,susceptible,trabajo,True
85,46,1,susceptible,susceptible,trabajo,False
7,46,1,infeccioso,susceptible,trabajo,False
6,46,1,recuperado,susceptible,trabajo,False
2,46,1,infeccioso,susceptible,trabajo,True
84,47,1,susceptible,susceptible,trabajo,False
7,47,1,infeccioso,susceptible,trabajo,False
6,47,1,recuperado,susceptible,trabajo,False
2,47,1,infeccioso,susceptible,trabajo,True
1,47,1,expuesto,susceptible,trabajo,False
7,48,1,infeccioso,susceptible,trabajo,False
7,48,1,recuperado,susceptible,trabajo,False
82,48,1,susceptible,susceptible,trabajo,False
3,48,1,infeccioso,susceptible,trabajo,True
1,48,1,expuesto,susceptible,trabajo,False
5,49,1,infeccioso,susceptible,trabajo,False
8,49,1,recuperado,susceptible,trabajo,False
81,49,1,susceptible,susceptible,trabajo,False
2,49,1,expuesto,susceptible,trabajo,False
4,49,1,infeccioso,susceptible,trabajo,True
5,50,1,infeccioso,susceptible,trabajo,False
8,50,1,recuperado,susceptible,trabajo,False
81,50,1,susceptible,susceptible,trabajo,False
2,50,1,expuesto,susceptible,trabajo,False
4,50,1,infeccioso,susceptible,trabajo,True
5,51,1,infeccioso,susceptible,trabajo,False
9,51,1,recuperado,susceptible,trabajo,False
81,51,1,susceptible,susceptible,trabajo,False
1,51,1,expuesto,susceptible,trabajo,False
4,51,1,infeccioso,susceptible,trabajo,True
5,52,1,infeccioso,susceptible,trabajo,False
9,52,1,recuperado,susceptible,trabajo,False
81,52,1,susceptible,susceptible,trabajo,False
1,52,1,expuesto,susceptible,trabajo,False
4,52,1,infeccioso,susceptible,trabajo,True
7,53,1,infeccioso,susceptible,trabajo,False
9,53,1,recuperado,susceptible,trabajo,False
81,53,1,susceptible,susceptible,trabajo,False
1,53,1,expuesto,susceptible,trabajo,False
2,53,1,infeccioso,susceptible,trabajo,True
6,54,1,infeccioso,susceptible,trabajo,False
10,54,1,recuperado,susceptible,trabajo,False
81,54,1,susceptible,susceptible,trabajo,False
1,54,1,expuesto,susceptible,trabajo,False
2,54,1,infeccioso,susceptible,trabajo,True
7,55,1,infeccioso,susceptible,trabajo,False
10,55,1,recuperado,susceptible,trabajo,False
81,55,1,susceptible,susceptible,trabajo,False
2,55,1,infeccioso,susceptible,trabajo,True
7,56,1,infeccioso,susceptible,trabajo,False
10,56,1,recuperado,susceptible,trabajo,False
81,56,1,susceptible,susceptible,trabajo,False
2,56,1,infeccioso,susceptible,trabajo,True
8,57,1,infeccioso,susceptible,trabajo,False
10,57,1,recuperado,susceptible,trabajo,False
80,57,1,susceptible,susceptible,trabajo,False
1,57,1,expuesto,susceptible,trabajo,False
1,57,1,infeccioso,susceptible,trabajo,True
9,58,1,infeccioso,susceptible,trabajo,False
10,58,1,recuperado,susceptible,trabajo,False
80,58,1,susceptible,susceptible,trabajo,False
1,58,1,expuesto,susceptible,trabajo,False
8,59,1,infeccioso,susceptible,trabajo,False
11,59,1,recuperado,susceptible,trabajo,False
80,59,1,susceptible,susceptible,trabajo,False
1,59,1,expuesto,susceptible,trabajo,False
8,60,1,infeccioso,susceptible,trabajo,False
11,60,1,recuperado,susceptible,trabajo,False
80,60,1,susceptible,susceptible,trabajo,False
1,60,1,expuesto,susceptible,trabajo,False
8,61,1,infeccioso,susceptible,trabajo,False
11,61,1,recuperado,susceptible,trabajo,False
80,61,1,susceptible,susceptible,trabajo,False
1,61,1,expuesto,susceptible,trabajo,False
7,62,1,infeccioso,susceptible,trabajo,False
12,62,1,recuperado,susceptible,trabajo,False
80,62,1,susceptible,susceptible,trabajo,False
1,62,1,expuesto,susceptible,trabajo,False
8,63,1,infeccioso,susceptible,trabajo,False
12,63,1,recuperado,susceptible,trabajo,False
79,63,1,susceptible,susceptible,trabajo,False
1,63,1,expuesto,susceptible,trabajo,False
7,64,1,infeccioso,susceptible,trabajo,False
13,64,1,recuperado,susceptible,trabajo,False
78,64,1,susceptible,susceptible,trabajo,False
1,64,1,infeccioso,susceptible,trabajo,True
1,64,1,expuesto,susceptible,trabajo,False
7,65,1,infeccioso,susceptible,trabajo,False
13,65,1,recuperado,susceptible,trabajo,False
78,65,1,susceptible,susceptible,trabajo,False
1,65,1,infeccioso,susceptible,trabajo,True
1,65,1,expuesto,susceptible,trabajo,False
7,66,1,infeccioso,susceptible,trabajo,False
14,66,1,recuperado,susceptible,trabajo,False
77,66,1,susceptible,susceptible,trabajo,False
1,66,1,infeccioso,susceptible,trabajo,True
1,66,1,expuesto,susceptible,trabajo,False
7,67,1,infeccioso,susceptible,trabajo,False
14,67,1,recuperado,susceptible,trabajo,False
77,67,1,susceptible,susceptible,trabajo,False
1,67,1,infeccioso,susceptible,trabajo,True
1,67,1,expuesto,susceptible,trabajo,False
16,68,1,recuperado,susceptible,trabajo,False
77,68,1,susceptible,susceptible,trabajo,False
5,68,1,infeccioso,susceptible,trabajo,False
1,68,1,infeccioso,susceptible,trabajo,True
1,68,1,expuesto,susceptible,trabajo,False
16,69,1,recuperado,susceptible,trabajo,False
77,69,1,susceptible,susceptible,trabajo,False
