9.899999999999999911e-01,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00
9.891199999999999992e-01,8.800000000000001397e-04,9.555555555555554983e-03,4.444444444444444657e-04
9.882798585679012371e-01,1.436270464356830022e-03,9.414735165272799383e-03,8.691358024691358923e-04
9.874528014001154874e-01,1.800014579124279953e-03,9.459615544279006624e-03,1.287568476481260266e-03
9.866224970561717766e-01,2.049669058834319851e-03,9.619838050989133402e-03,1.707995834004771623e-03
9.857788393993590637e-01,2.232143148281110281e-03,9.853473260533303010e-03,2.135544191826510910e-03
9.849154309162638787e-01,2.375505454511448421e-03,1.013558729248558582e-02,2.573476336739102203e-03
9.840280801317511372e-01,2.496564156923679074e-03,1.045140882825336057e-02,3.023946883071794954e-03
9.831139041527343636e-01,2.605396859513413842e-03,1.079224504564687062e-02,3.488453942105277771e-03
9.821707924939433454e-01,2.708057918461390535e-03,1.115304031012782394e-02,3.968109277467360765e-03
9.811970866770441946e-01,2.808196664889097988e-03,1.153091670014911446e-02,4.463799957917485850e-03
9.801913887327862174e-01,2.908024717247343488e-03,1.192430140537553002e-02,4.976285144590779884e-03
9.791524467279681954e-01,3.008894232630792472e-03,1.233240494346013287e-02,5.506254095940803402e-03
9.780790863302412097e-01,3.111643587573695302e-03,1.275490909986825433e-02,6.054360982316809442e-03
9.769701699001412942e-01,3.216804021682129373e-03,1.319178024697673611e-02,6.621245831199842891e-03
9.758245720522147337e-01,3.324723152937069607e-03,1.364315761933831278e-02,7.207547175509919878e-03
9.746411650792963233e-01,3.435638786198325599e-03,1.410928639813595169e-02,7.813909736369400311e-03
9.734188102940948273e-01,3.549722995206801464e-03,1.459047757885625039e-02,8.440989131842109583e-03
9.721563529317451824e-01,3.667108423618716147e-03,1.508708384262253885e-02,9.089454802013499299e-03
9.708526192068723804e-01,3.787903947324222989e-03,1.559948498411775283e-02,9.759991861685612599e-03
9.695064146864182941e-01,3.912203968641510266e-03,1.612807903951603283e-02,1.045330230542418012e-02
9.681165234788289276e-01,4.040093896023937148e-03,1.667327680685559352e-02,1.117010581829155913e-02
9.666817079430730653e-01,4.171653336288187394e-03,1.723549837759804845e-02,1.191114034304069716e-02
9.652007087422813658e-01,4.306957912470788311e-03,1.781517085209167323e-02,1.267716249315616571e-02
9.636722451393654465e-01,4.446080253299323180e-03,1.841272674297494971e-02,1.346894786436023984e-02
9.620950154754063233e-01,4.589090480710293282e-03,1.902860276872423220e-02,1.428729127515912696e-02
9.604676977976062124e-01,4.736056390539328947e-03,1.966323885808532804e-02,1.513300695376909241e-02
9.587889506191822342e-01,4.887043442982868906e-03,2.031707725703974302e-02,1.600692868079510792e-02
9.570574138029221967e-01,5.042114632474289405e-03,2.099056167238442031e-02,1.690990989221909796e-02
9.552717095657272672e-01,5.201330278548481692e-03,2.168413641139918524e-02,1.784282374432507104e-02
9.534304436048229858e-01,5.364747762501690699e-03,2.239824549228812411e-02,1.880656314038725574e-02
9.515322063483179216e-01,5.532421224651373065e-03,2.313333170920848017e-02,1.980204071782228417e-02
9.495755743339667765e-01,5.704401231050486472e-03,2.388983564119571273e-02,2.083018879378710497e-02
9.475591117206572100e-01,5.880734414988916803e-03,2.466819459762480474e-02,2.189195926672913781e-02
9.454813719374858261e-01,6.061463096550937825e-03,2.546884149489525226e-02,2.298832347106801940e-02
9.433408994754189925e-01,6.246624882311022087e-03,2.629220366031777278e-02,2.412027198195225430e-02
9.411362318265198423e-01,6.436252246593681184e-03,2.713870156003122050e-02,2.528881436685526812e-02
9.388659015755979054e-01,6.630372095388668147e-03,2.800874744837904967e-02,2.649497888063443232e-02
9.365284386489201029e-01,6.829005313876607836e-03,2.890274393664098510e-02,2.773981210056239086e-02
9.341223727243288533e-01,7.032166298507693675e-03,2.982108247941713669e-02,2.902437849774643433e-02
9.316462358067394423e-01,7.239862474643025958e-03,3.076414177734158178e-02,3.034975994127608531e-02
9.290985649725451712e-01,7.452093800887897579e-03,3.173228609518687765e-02,3.171705513138015770e-02
9.264779052859375419e-01,7.668852261402705345e-03,3.272586349482699969e-02,3.312737895783290920e-02
9.237828128895498869e-01,7.890121347660431633e-03,3.374520398296459306e-02,3.458186177982522369e-02
9.210118582711575019e-01,8.115875531323675854e-03,3.479061757400644939e-02,3.608164862351254110e-02
9.181636297074030617e-01,8.346079730134943128e-03,3.586239226899372995e-02,3.762789829346838144e-02
9.152367368846751061e-01,8.580688768948446093e-03,3.696079195206405932e-02,3.922178239431254460e-02
9.122298146963301324e-01,8.819646838277749729e-03,3.808605420654350565e-02,4.086448425884872671e-02
9.091415272144324211e-01,9.062886952989117340e-03,3.923838805343905084e-02,4.255719777913954949e-02
9.059705718330691715e-01,9.310330414033257673e-03,4.041797161582749709e-02,4.430112613707017089e-02
9.027156835791025902e-01,9.561886276376203517e-03,4.162494971341434979e-02,4.609748043110695193e-02
8.993756395849256124e-01,9.817450826560823393e-03,4.285943139236603888e-02,4.794747819614759293e-02
8.959492637164140350e-01,1.007690707360118544e-02,4.412148739639878275e-02,4.985234181358608185e-02
8.924354313478027878e-01,1.034012425717979224e-02,4.541114758603592011e-02,5.181329680898158485e-02
8.888330742736745282e-01,1.060695737737906742e-02,4.672839831391884663e-02,5.383157003502762883e-02
8.851411857466304767e-01,1.087724675042984514e-02,4.807317976507125695e-02,5.590838773786846461e-02
8.813588256275313171e-01,1.115081759519684530e-02,4.944538327206696171e-02,5.804497350520496785e-02
8.774851256334538219e-01,1.142747965533990120e-02,5.084484861613178253e-02,6.024254609507460889e-02
8.735192946667214020e-01,1.170702686228531145e-02,5.227136132631299281e-02,6.250231714468046373e-02
8.694606242065409107e-01,1.198923704430922624e-02,5.372464998996674679e-02,6.482548875918325848e-02
8.653084937429360579e-01,1.227387168716915188e-02,5.520438358893536152e-02,6.721325098095955186e-02
8.610623762308161622e-01,1.256067575181513477e-02,5.671016887690104313e-02,6.966677914046778830e-02
8.567218435401854348e-01,1.284937755476352542e-02,5.824154781449885493e-02,7.218723109055227849e-02
8.522865718766946541e-01,1.313968871671768873e-02,5.979799507983552670e-02,7.477574432675222760e-02
8.477563471449887089e-01,1.343130418496636669e-02,6.137891567307793284e-02,7.743343299696714421e-02
8.431310702256350487e-01,1.372390233497605347e-02,6.298364263472956692e-02,8.016138480465949401e-02
8.384107621348503292e-01,1.401714515641369271e-02,6.461143489808869600e-02,8.296065781064747291e-02
8.335955690348029190e-01,1.431067852858566858e-02,6.626147529716014395e-02,8.583227713945142112e-02
8.286857670609876214e-01,1.460413258995394564e-02,6.793286875195557462e-02,8.877723159710299017e-02
8.236817669320660729e-01,1.489712220598714970e-02,6.962464065364591670e-02,9.179647020830102033e-02
8.185841183066789872e-01,1.518924753912036241e-02,7.133573547240446011e-02,9.489089868179639842e-02
8.133935138510846041e-01,1.548009472403074835e-02,7.306501561098158182e-02,9.806137581390325653e-02
8.081107929810934509e-01,1.576923665078619474e-02,7.481126052706256468e-02,1.013087098410579978e-01
8.027369452416766027e-01,1.605623385769138281e-02,7.657316614726035475e-02,1.046336547533718853e-01
7.972731132878512206e-01,1.634063553484208994e-02,7.834934459516786076e-02,1.080369065821390057e-01
7.917205954310110316e-01,1.662198063850741508e-02,8.013832425522415814e-02,1.115190996752575825e-01
7.860808477157942287e-01,1.689979911549606070e-02,8.193855019322017486e-02,1.150808029754897682e-01
7.803554854938840046e-01,1.717361323563332959e-02,8.374838495307219965e-02,1.187225163174106674e-01
7.745462844628276944e-01,1.744293902938855167e-02,8.556610974801451275e-02,1.224446667597694355e-01
7.686551811400487155e-01,1.770728782655828920e-02,8.738992606260086171e-02,1.262476049707922932e-01
7.626842727447186165e-01,1.796616789074058362e-02,8.921795767985532533e-02,1.301316016846856549e-01
7.566358164630448968e-01,1.821908614314316638e-02,9.104825314557735139e-02,1.340968442482347867e-01
7.505122280758148579e-01,1.846554996806895610e-02,9.287878867918927805e-02,1.381434332769271023e-01
7.443160799306947073e-01,1.870506909123132583e-02,9.470747153762748560e-02,1.422713794404466270e-01
7.380500982458026993e-01,1.893715752088739185e-02,9.653214383563550605e-02,1.464806003976745208e-01
7.317171597354232837e-01,1.916133554065799910e-02,9.835058682243831563e-02,1.507709179014805334e-01
7.253202875533764082e-01,1.937713174184740178e-02,1.001605256111873649e-01,1.551420550935889153e-01
7.188626465544605271e-01,1.958408508210283949e-02,1.019596343537950422e-01,1.595936340096416883e-01
7.123475378795010027e-01,1.978174695638398872e-02,1.037455418498602622e-01,1.641251733142548019e-01
7.057783928748145863e-01,1.996968326546270933e-02,1.055158375743631000e-01,1.687360862853597154e-01
6.991587663622746973e-01,2.014747646656303570e-02,1.072680781047198745e-01,1.734256790664425174e-01
6.924923292815859943e-01,2.031472759029593483e-02,1.089997939236881375e-01,1.781931492044300791e-01
6.857828607317701941e-01,2.047105820775819984e-02,1.107084965705444068e-01,1.830375844899273241e-01
6.790342394441736262e-01,2.061611233156179432e-02,1.123916861089798436e-01,1.879579621152848434e-01
6.722504347244527834e-01,2.074955823464979740e-02,1.140468588763246804e-01,1.929531481645728463e-01
6.654354969059134151e-01,2.087109017104404191e-02,1.156715154750775632e-01,1.980218974479650562e-01
6.585935473612006819e-01,2.098042998316192870e-02,1.172631689643356401e-01,2.031628536913018257e-01
6.517287681235973684e-01,2.107732858103562174e-02,1.188193532056503743e-01,2.083745500897167535e-01
6.448453911730230859e-01,2.116156727966296905e-02,1.203376313151239968e-01,2.136554102321900905e-01
6.379476874451798230e-01,2.123295898180845367e-02,1.218156041712606663e-01,2.190037494017511577e-01
6.310399556251092834e-01,2.129134919484396843e-02,1.232509189262396276e-01,2.244177762538071830e-01
6.241265107886676544e-01,2.133661687165849807e-02,1.246412774669227314e-01,2.298955948727511578e-01
6.172116729570522597e-01,2.136867506725497606e-02,1.259844447710783688e-01,2.354352072046143884e-01
6.102997556304990967e-01,2.138747140437101055e-02,1.272782571040230737e-01,2.410345158611067740e-01
6.033950543675958844e-01,2.139298834328357338e-02,1.285206300011682568e-01,2.466913272879522334e-01
5.965018354763147457e-01,2.138524325286031424e-02,1.297095659828207126e-01,2.524033552880041720e-01
5.896243248818624494e-01,2.136428828187383194e-02,1.308431619490230402e-01,2.581682248872406715e-01
5.827666972347868013e-01,2.133021003157081416e-02,1.319196162042229059e-01,2.639834765294194474e-01
5.759330653204920436e-01,2.128312903245559856e-02,1.329372350641118139e-01,2.698465705829404815e-01
5.691274698284294331e-01,2.122319903017772652e-02,1.338944390000473550e-01,2.757548921413454646e-01
5.623538695357899186e-01,2.115060608727598740e-02,1.347897682800308916e-01,2.817057560969031260e-01
5.556161319565803280e-01,2.106556750929976934e-02,1.356218880692153239e-01,2.876964124649045162e-01
5.489180245025655491e-01,2.096833060547586419e-02,1.363895929573110677e-01,2.937240519346474010e-01
5.422632061977801232e-01,2.085917129559167194e-02,1.370918108849890904e-01,2.997858116216390312e-01
5.356552199832064209e-01,2.073839257610352385e-02,1.377276064463847371e-01,3.058787809943052105e-01
5.290974856428687367e-01,2.060632285963359678e-02,1.382961835500196579e-01,3.120000079474778421e-01
5.225932933770625066e-01,2.046331420297737430e-02,1.387968874258145580e-01,3.181465049941453738e-01
5.161457980428099113e-01,2.030974043949534263e-02,1.392292059712907648e-01,3.243152555464037801e-01
5.097580140759726541e-01,2.014599523230179920e-02,1.395927704354863741e-01,3.305032202562389054e-01
5.034328111038343101e-01,1.997249006498797580e-02,1.398873554444725054e-01,3.367073433867049936e-01
4.971729102514527709e-01,1.978965218672821061e-02,1.401128783775816844e-01,3.429245591842370877e-01
4.909808811397469719e-01,1.959792252852167460e-02,1.402693981084903729e-01,3.491517982232407169e-01
4.848591395681693395e-01,1.939775360702781712e-02,1.403571131300734298e-01,3.553859936947291742e-01
4.788099458699898170e-01,1.918960743197255930e-02,1.403763590864160471e-01,3.616240876116213476e-01
4.728354039237148698e-01,1.897395343244990401e-02,1.403276057394840515e-01,3.678630369043509596e-01
4.669374608000280702e-01,1.875126641663675542e-02,1.402114534016736247e-01,3.740998193816613693e-01
4.611179070198984098e-01,1.852202457849651956e-02,1.400286288687580538e-01,3.803314395328468711e-01
4.553783773961803671e-01,1.828670756398986796e-02,1.397799808905934860e-01,3.865549341492361402e-01
4.497203524281423448e-01,1.804579460816017542e-02,1.394664752193237045e-01,3.927673777443736469e-01
4.441451602159161016e-01,1.779976275323795487e-02,1.390891892767244231e-01,3.989658877541213400e-01
4.386539788598616263e-01,1.754908515663500951e-02,1.386493064837496236e-01,4.051476294997535255e-01
4.332478393082832002e-01,1.729422949639568274e-02,1.381481102962895946e-01,4.113098208990312865e-01
4.279276286158040787e-01,1.703565648036004659e-02,1.375869779916359115e-01,4.174497369121997203e-01
4.226940935739929017e-01,1.677381846399055021e-02,1.369673742501883174e-01,4.235647137118279670e-01
4.175478446755134798e-01,1.650915818053751150e-02,1.362908445765568244e-01,4.296521525673918651e-01
4.124893603731182301e-01,1.624210758598518961e-02,1.355590086034352271e-01,4.357095234374610548e-01
4.075189915951942243e-01,1.597308682004300318e-02,1.347735533204820757e-01,4.417343682642804192e-01
4.026369664802729731e-01,1.570250328333747114e-02,1.339362262689763050e-01,4.477243039674129732e-01
3.978433952938946749e-01,1.543075082992950708e-02,1.330488287412525394e-01,4.536770251349230287e-01
3.931382754924461764e-01,1.515820907333624915e-02,1.321132090219053201e-01,4.595903064123120219e-01
3.885214969000332919e-01,1.488524280338259995e-02,1.311312557055205053e-01,4.654620045910633497e-01
3.839928469660697230e-01,1.461220151044853068e-02,1.301048911232838834e-01,4.712900604001976079e-01
3.795520160730350145e-01,1.433941901301595719e-02,1.290360649082718802e-01,4.770725000056769138e-01
3.751986028657403049e-01,1.406721318385391675e-02,1.279267477265832176e-01,4.828074362238223283e-01
3.709321195754138878e-01,1.379588576971131457e-02,1.267789251987596344e-01,4.884930694561149256e-01
3.667519973139499734e-01,1.352572229901026490e-02,1.255945920332019183e-01,4.941276883538375797e-01
3.626575913157270570e-01,1.325699207174597244e-02,1.243757463905467986e-01,4.997096702219798736e-01
3.586481861064744758e-01,1.298994822559661894e-02,1.231243844952577549e-01,5.052374811726708659e-01
3.547230005807233133e-01,1.272482787212304498e-02,1.218424955080265742e-01,5.107096760391267587e-01
3.508811929714032440e-01,1.246185229688726720e-02,1.205320566700034401e-01,5.161248980617056947e-01
3.471218656971216676e-01,1.220122721733422899e-02,1.191950287273934456e-01,5.214818783581502970e-01
3.434440700745727826e-01,1.194314309235593174e-02,1.178333516425920241e-01,5.267794351904788730e-01
3.398468108853585634e-01,1.168777547758438271e-02,1.164489405957959411e-01,5.320164730412607623e-01
3.363290507882510383e-01,1.143528542063244370e-02,1.150436822789311503e-01,5.371919815121850572e-01
3.328897145695792203e-01,1.118581989071315910e-02,1.136194314817919881e-01,5.423050340579153028e-01
3.295276932259764147e-01,1.093951223731172255e-02,1.121780079684943643e-01,5.473547865682171221e-01
3.262418478751725748e-01,1.069648267285371220e-02,1.107211936407120206e-01,5.523404758112613333e-01
